Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
58.0,70,59.0,3,2,98.30,5,1,2,v Canada,King City (NW),2011-08-07,ODI # 3173,Mohammad Nabi,Right hand Bat,Allrounder
47.0,38,31.0,1,4,151.61,5,1,1,v Canada,Toronto,2011-08-09,ODI # 3174,Mohammad Nabi,Right hand Bat,Allrounder
37.0,75,56.0,0,2,66.07,5,1,1,v Pakistan,Sharjah,2012-02-10,ODI # 3236,Mohammad Nabi,Right hand Bat,Allrounder
41.0,-,63.0,2,1,65.07,6,1,1,v Netherlands,Sharjah,2012-03-29,ODI # 3270,Mohammad Nabi,Right hand Bat,Allrounder
3.0,-,3.0,0,0,100.00,6,1,2,v Netherlands,Sharjah,2012-03-31,ODI # 3271,Mohammad Nabi,Right hand Bat,Allrounder
2.0,-,17.0,0,0,11.76,6,1,2,v Ireland,Dublin,2012-07-05,ODI # 3282,Mohammad Nabi,Right hand Bat,Allrounder
46.0,78,60.0,3,4,76.66,6,1,2,v Australia,Sharjah,2012-08-25,ODI # 3297,Mohammad Nabi,Right hand Bat,Allrounder
51.0,-,44.0,5,0,115.90,5,1,2,v Scotland,Sharjah,2013-03-08,ODI # 3342,Mohammad Nabi,Right hand Bat,Allrounder
46.0,-,42.0,3,2,109.52,4,0,2,v Kenya,Sharjah,2013-10-04,ODI # 3418,Mohammad Nabi,Right hand Bat,Allrounder
15.0,19,13.0,3,0,115.38,5,1,2,v Pakistan,Fatullah,2014-02-27,ODI # 3475,Mohammad Nabi,Right hand Bat,Allrounder
7.0,15,15.0,0,0,46.66,6,1,1,v Bangladesh,Fatullah,2014-03-01,ODI # 3478,Mohammad Nabi,Right hand Bat,Allrounder
37.0,66,43.0,3,1,86.04,6,1,2,v Sri Lanka,Mirpur,2014-03-03,ODI # 3481,Mohammad Nabi,Right hand Bat,Allrounder
6.0,24,20.0,0,0,30.00,6,1,1,v India,Mirpur,2014-03-05,ODI # 3483,Mohammad Nabi,Right hand Bat,Allrounder
14.0,-,17.0,3,0,82.35,6,0,2,v Hong Kong,Kuala Lumpur,2014-05-01,ODI # 3487,Mohammad Nabi,Right hand Bat,Allrounder
77.0,-,57.0,8,3,135.08,6,1,1,v U.A.E.,Kuala Lumpur,2014-05-02,ODI # 3488,Mohammad Nabi,Right hand Bat,Allrounder
54.0,36,33.0,3,3,163.63,6,1,1,v Zimbabwe,Bulawayo,2014-07-18,ODI # 3503,Mohammad Nabi,Right hand Bat,Allrounder
22.0,42,37.0,2,1,59.45,6,1,1,v Zimbabwe,Bulawayo,2014-07-20,ODI # 3504,Mohammad Nabi,Right hand Bat,Allrounder
42.0,48,40.0,1,2,105.00,6,1,2,v Zimbabwe,Bulawayo,2014-07-22,ODI # 3505,Mohammad Nabi,Right hand Bat,Allrounder
37.0,61,31.0,1,2,119.35,6,1,1,v Zimbabwe,Bulawayo,2014-07-24,ODI # 3506,Mohammad Nabi,Right hand Bat,Allrounder
28.0,-,30.0,1,1,93.33,4,1,1,v U.A.E.,ICCA Dubai,2014-11-28,ODI # 3556,Mohammad Nabi,Right hand Bat,Allrounder
15.0,-,15.0,2,0,100.00,4,1,1,v U.A.E.,ICCA Dubai,2014-11-30,ODI # 3558,Mohammad Nabi,Right hand Bat,Allrounder
26.0,-,41.0,1,0,63.41,5,1,2,v U.A.E.,ICCA Dubai,2014-12-02,ODI # 3560,Mohammad Nabi,Right hand Bat,Allrounder
23.0,-,43.0,0,0,53.48,5,1,2,v U.A.E.,ICCA Dubai,2014-12-04,ODI # 3562,Mohammad Nabi,Right hand Bat,Allrounder
2.0,-,9.0,0,0,22.22,6,1,1,v Ireland,Dubai (DSC),2015-01-10,ODI # 3573,Mohammad Nabi,Right hand Bat,Allrounder
0.0,-,3.0,0,0,0.00,6,1,2,v Scotland,Abu Dhabi,2015-01-14,ODI # 3576,Mohammad Nabi,Right hand Bat,Allrounder
9.0,-,21.0,0,0,42.85,5,1,1,v Ireland,Dubai (DSC),2015-01-17,ODI # 3581,Mohammad Nabi,Right hand Bat,Allrounder
44.0,65,43.0,5,0,102.32,6,1,2,v Bangladesh,Manuka Oval,2015-02-18,ODI # 3605,Mohammad Nabi,Right hand Bat,Allrounder
21.0,34,27.0,2,1,77.77,5,1,1,v Sri Lanka,Dunedin,2015-02-22,ODI # 3609,Mohammad Nabi,Right hand Bat,Allrounder
1.0,10,3.0,0,0,33.33,5,1,2,v Scotland,Dunedin,2015-02-26,ODI # 3614,Mohammad Nabi,Right hand Bat,Allrounder
2.0,20,10.0,0,0,20.00,6,1,2,v Australia,Western Australia Cricket Association Ground,2015-03-04,ODI # 3623,Mohammad Nabi,Right hand Bat,Allrounder
6.0,20,15.0,0,0,40.00,6,1,1,v New Zealand,Napier,2015-03-08,ODI # 3628,Mohammad Nabi,Right hand Bat,Allrounder
16.0,19,17.0,1,1,94.11,7,1,1,v England,SCG,2015-03-13,ODI # 3635,Mohammad Nabi,Right hand Bat,Allrounder
0.0,4,1.0,0,0,0.00,6,1,1,v Zimbabwe,Bulawayo,2015-10-16,ODI # 3693,Mohammad Nabi,Right hand Bat,Allrounder
116.0,155,121.0,3,6,95.86,3,1,1,v Zimbabwe,Bulawayo,2015-10-18,ODI # 3694,Mohammad Nabi,Right hand Bat,Allrounder
42.0,73,54.0,2,0,77.77,3,1,1,v Zimbabwe,Bulawayo,2015-10-20,ODI # 3696,Mohammad Nabi,Right hand Bat,Allrounder
12.0,26,16.0,0,1,75.00,3,1,2,v Zimbabwe,Bulawayo,2015-10-22,ODI # 3697,Mohammad Nabi,Right hand Bat,Allrounder
53.0,101,70.0,3,0,75.71,3,1,1,v Zimbabwe,Bulawayo,2015-10-24,ODI # 3699,Mohammad Nabi,Right hand Bat,Allrounder
17.0,-,18.0,2,1,94.44,3,1,1,v Zimbabwe,Sharjah,2015-12-25,ODI # 3713,Mohammad Nabi,Right hand Bat,Allrounder
33.0,-,36.0,4,0,91.66,3,1,2,v Zimbabwe,Sharjah,2015-12-29,ODI # 3716,Mohammad Nabi,Right hand Bat,Allrounder
0.0,-,1.0,0,0,0.00,3,1,2,v Zimbabwe,Sharjah,2016-01-02,ODI # 3719,Mohammad Nabi,Right hand Bat,Allrounder
11.0,-,19.0,1,0,57.89,5,1,2,v Zimbabwe,Sharjah,2016-01-04,ODI # 3720,Mohammad Nabi,Right hand Bat,Allrounder
26.0,-,33.0,1,1,78.78,5,1,2,v Zimbabwe,Sharjah,2016-01-06,ODI # 3722,Mohammad Nabi,Right hand Bat,Allrounder
14.0,-,14.0,1,0,100.00,7,0,1,v Scotland,Edinburgh,2016-07-06,ODI # 3760,Mohammad Nabi,Right hand Bat,Allrounder
5.0,-,10.0,0,0,50.00,7,1,1,v Ireland,Belfast,2016-07-12,ODI # 3761,Mohammad Nabi,Right hand Bat,Allrounder
40.0,-,41.0,4,0,97.56,7,1,1,v Ireland,Belfast,2016-07-14,ODI # 3762,Mohammad Nabi,Right hand Bat,Allrounder
50.0,-,67.0,5,1,74.62,7,1,1,v Ireland,Belfast,2016-07-17,ODI # 3763,Mohammad Nabi,Right hand Bat,Allrounder
25.0,-,33.0,1,1,75.75,6,1,2,v Ireland,Belfast,2016-07-19,ODI # 3764,Mohammad Nabi,Right hand Bat,Allrounder
30.0,36,24.0,3,0,125.00,5,1,2,v Bangladesh,Mirpur,2016-09-25,ODI # 3781,Mohammad Nabi,Right hand Bat,Allrounder
49.0,100,61.0,3,2,80.32,6,1,2,v Bangladesh,Mirpur,2016-09-28,ODI # 3783,Mohammad Nabi,Right hand Bat,Allrounder
3.0,13,10.0,0,0,30.00,7,1,2,v Bangladesh,Mirpur,2016-10-01,ODI # 3786,Mohammad Nabi,Right hand Bat,Allrounder
6.0,13,12.0,0,0,50.00,6,1,1,v Zimbabwe,Harare,2017-02-16,ODI # 3835,Mohammad Nabi,Right hand Bat,Allrounder
33.0,52,33.0,1,1,100.00,5,1,1,v Zimbabwe,Harare,2017-02-19,ODI # 3837,Mohammad Nabi,Right hand Bat,Allrounder
11.0,16,8.0,0,1,137.50,7,1,2,v Zimbabwe,Harare,2017-02-21,ODI # 3838,Mohammad Nabi,Right hand Bat,Allrounder
17.0,37,31.0,1,0,54.83,8,1,1,v Zimbabwe,Harare,2017-02-24,ODI # 3840,Mohammad Nabi,Right hand Bat,Allrounder
48.0,52,40.0,4,1,120.00,7,1,1,v Zimbabwe,Harare,2017-02-26,ODI # 3842,Mohammad Nabi,Right hand Bat,Allrounder
34.0,-,19.0,3,1,178.94,7,0,1,v Ireland,Greater Noida,2017-03-15,ODI # 3850,Mohammad Nabi,Right hand Bat,Allrounder
14.0,17,10.0,1,1,140.00,6,1,1,v Ireland,Greater Noida,2017-03-17,ODI # 3851,Mohammad Nabi,Right hand Bat,Allrounder
13.0,25,16.0,1,0,81.25,6,1,1,v Ireland,Greater Noida,2017-03-19,ODI # 3852,Mohammad Nabi,Right hand Bat,Allrounder
41.0,85,64.0,3,0,64.06,7,1,1,v Ireland,Greater Noida,2017-03-22,ODI # 3853,Mohammad Nabi,Right hand Bat,Allrounder
27.0,-,30.0,2,0,90.00,6,0,1,v West Indies,Gros Islet,2017-06-09,ODI # 3884,Mohammad Nabi,Right hand Bat,Allrounder
13.0,-,24.0,0,0,54.16,6,1,1,v West Indies,Gros Islet,2017-06-11,ODI # 3887,Mohammad Nabi,Right hand Bat,Allrounder
0.0,-,4.0,0,0,0.00,6,1,1,v Ireland,Sharjah,2017-12-05,ODI # 3935,Mohammad Nabi,Right hand Bat,Allrounder
29.0,-,26.0,3,0,111.53,6,1,2,v Ireland,Sharjah,2017-12-07,ODI # 3937,Mohammad Nabi,Right hand Bat,Allrounder
1.0,-,5.0,0,0,20.00,6,1,1,v Ireland,Sharjah,2017-12-10,ODI # 3940,Mohammad Nabi,Right hand Bat,Allrounder
31.0,-,28.0,3,2,110.71,7,1,2,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,Mohammad Nabi,Right hand Bat,Allrounder
18.0,-,24.0,1,1,75.00,5,0,2,v Zimbabwe,Sharjah,2018-02-13,ODI # 3975,Mohammad Nabi,Right hand Bat,Allrounder
9.0,-,11.0,1,0,81.81,7,1,1,v Zimbabwe,Sharjah,2018-02-19,ODI # 3979,Mohammad Nabi,Right hand Bat,Allrounder
92.0,104,82.0,7,3,112.19,5,1,1,v Scotland,Bulawayo,2018-03-04,ODI # 3983,Mohammad Nabi,Right hand Bat,Allrounder
51.0,81,56.0,4,0,91.07,5,1,2,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,Mohammad Nabi,Right hand Bat,Allrounder
38.0,103,63.0,1,0,60.31,5,1,2,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,Mohammad Nabi,Right hand Bat,Allrounder
31.0,55,54.0,2,0,57.40,5,1,2,v West Indies,Harare,2018-03-15,ODI # 3997,Mohammad Nabi,Right hand Bat,Allrounder
6.0,20,11.0,0,0,54.54,6,1,2,v U.A.E.,Harare,2018-03-20,ODI # 4003,Mohammad Nabi,Right hand Bat,Allrounder
12.0,36,24.0,0,0,50.00,5,1,2,v Ireland,Harare,2018-03-23,ODI # 4006,Mohammad Nabi,Right hand Bat,Allrounder
27.0,-,12.0,0,3,225.00,5,0,2,v West Indies,Harare,2018-03-25,ODI # 4007,Mohammad Nabi,Right hand Bat,Allrounder
1.0,8,2.0,0,0,50.00,7,1,1,v Ireland,Belfast,2018-08-27,ODI # 4032,Mohammad Nabi,Right hand Bat,Allrounder
13.0,13,12.0,1,0,108.33,7,1,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Mohammad Nabi,Right hand Bat,Allrounder
15.0,-,12.0,0,1,125.00,6,1,1,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,Mohammad Nabi,Right hand Bat,Allrounder
10.0,-,24.0,0,0,41.66,7,1,1,v Bangladesh,Abu Dhabi,2018-09-20,ODI # 4041,Mohammad Nabi,Right hand Bat,Allrounder
7.0,-,5.0,1,0,140.00,6,1,1,v Pakistan,Abu Dhabi,2018-09-21,ODI # 4043,Mohammad Nabi,Right hand Bat,Allrounder
38.0,-,28.0,2,2,135.71,6,1,2,v Bangladesh,Abu Dhabi,2018-09-23,ODI # 4045,Mohammad Nabi,Right hand Bat,Allrounder
64.0,-,56.0,3,4,114.28,7,1,1,v India,Dubai (DSC),2018-09-25,ODI # 4046,Mohammad Nabi,Right hand Bat,Allrounder
24.0,-,20.0,0,2,120.00,6,1,1,v Ireland,Dehradun,2019-03-02,ODI # 4101,Mohammad Nabi,Right hand Bat,Allrounder
2.0,-,4.0,0,0,50.00,8,1,1,v Ireland,Dehradun,2019-03-05,ODI # 4105,Mohammad Nabi,Right hand Bat,Allrounder
64.0,-,85.0,6,0,75.29,8,1,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Mohammad Nabi,Right hand Bat,Allrounder
40.0,-,70.0,1,1,57.14,6,1,1,v Ireland,Dehradun,2019-03-10,ODI # 4110,Mohammad Nabi,Right hand Bat,Allrounder
27.0,41,25.0,2,2,108.00,6,1,2,v Ireland,Belfast,2019-05-19,ODI # 4139,Mohammad Nabi,Right hand Bat,Allrounder
7.0,28,22.0,0,0,31.81,5,1,1,v Australia,County Ground Bristol,2019-06-01,ODI # 4146,Mohammad Nabi,Right hand Bat,Allrounder
11.0,21,16.0,1,0,68.75,5,1,2,v Sri Lanka,Sophia Gardens,2019-06-04,ODI # 4149,Mohammad Nabi,Right hand Bat,Allrounder
9.0,42,24.0,0,0,37.50,6,1,1,v New Zealand,The Cooper Associates County Ground,2019-06-08,ODI # 4154,Mohammad Nabi,Right hand Bat,Allrounder
1.0,6,2.0,0,0,50.00,6,1,1,v South Africa,Sophia Gardens,2019-06-15,ODI # 4160,Mohammad Nabi,Right hand Bat,Allrounder
9.0,8,7.0,0,1,128.57,6,1,2,v England,Emirates Old Trafford,2019-06-18,ODI # 4163,Mohammad Nabi,Right hand Bat,Allrounder
52.0,105,55.0,4,1,94.54,6,1,2,v India,The Rose Bowl,2019-06-22,ODI # 4169,Mohammad Nabi,Right hand Bat,Allrounder
0.0,3,2.0,0,0,0.00,5,1,2,v Bangladesh,The Rose Bowl,2019-06-24,ODI # 4172,Mohammad Nabi,Right hand Bat,Allrounder
16.0,53,33.0,0,0,48.48,6,1,1,v Pakistan,Headingley,2019-06-29,ODI # 4177,Mohammad Nabi,Right hand Bat,Allrounder
2.0,11,6.0,0,0,33.33,6,1,2,v West Indies,Headingley,2019-07-04,ODI # 4184,Mohammad Nabi,Right hand Bat,Allrounder
1.0,-,14.0,0,0,7.14,7,1,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-06,ODI # 4213,Mohammad Nabi,Right hand Bat,Allrounder
32.0,-,38.0,5,0,84.21,7,1,2,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-09,ODI # 4214,Mohammad Nabi,Right hand Bat,Allrounder
50.0,-,66.0,3,1,75.75,7,0,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-11,ODI # 4215,Mohammad Nabi,Right hand Bat,Allrounder
3.0,11,7.0,0,0,42.85,5,1,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Mohammad Nabi,Right hand Bat,Allrounder
32.0,56,54.0,3,1,59.25,6,1,1,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,Mohammad Nabi,Right hand Bat,Allrounder
20.0,44,24.0,2,0,83.33,6,1,1,v Bangladesh,Chattogram,2022-02-23,ODI # 4357,Mohammad Nabi,Right hand Bat,Allrounder
32.0,63,38.0,3,0,84.21,6,1,2,v Bangladesh,Chattogram,2022-02-25,ODI # 4358,Mohammad Nabi,Right hand Bat,Allrounder
10.0,13,7.0,1,0,142.85,5,1,1,v Zimbabwe,Harare,2022-06-04,ODI # 4397,Mohammad Nabi,Right hand Bat,Allrounder
34.0,-,47.0,2,1,72.34,6,0,2,v Zimbabwe,Harare,2022-06-09,ODI # 4403,Mohammad Nabi,Right hand Bat,Allrounder
2.0,8,3.0,0,0,66.66,7,1,1,v Sri Lanka,Pallekele,2022-11-25,ODI # 4485,Mohammad Nabi,Right hand Bat,Allrounder
41.0,51,34.0,2,2,120.58,7,1,1,v Sri Lanka,Pallekele,2022-11-27,ODI # 4488,Mohammad Nabi,Right hand Bat,Allrounder
12.0,18,12.0,2,0,100.00,6,1,1,v Sri Lanka,Pallekele,2022-11-30,ODI # 4490,Mohammad Nabi,Right hand Bat,Allrounder
27.0,43,28.0,4,0,96.42,5,0,2,v Sri Lanka,Hambantota,2023-06-02,ODI # 4579,Mohammad Nabi,Right hand Bat,Allrounder
2.0,5,5.0,0,0,40.00,6,1,2,v Sri Lanka,Hambantota,2023-06-04,ODI # 4580,Mohammad Nabi,Right hand Bat,Allrounder
23.0,45,23.0,2,0,100.00,5,1,1,v Sri Lanka,Hambantota,2023-06-07,ODI # 4583,Mohammad Nabi,Right hand Bat,Allrounder
25.0,31,15.0,1,1,166.66,6,0,1,v Bangladesh,Chattogram,2023-07-08,ODI # 4619,Mohammad Nabi,Right hand Bat,Allrounder
1.0,14,9.0,0,0,11.11,5,1,1,v Bangladesh,Chattogram,2023-07-11,ODI # 4621,Mohammad Nabi,Right hand Bat,Allrounder
23.0,-,32.0,4,0,71.87,5,1,2,v Ireland,Dublin,2012-07-05,ODI # 3282,Najibullah Zadran,Left hand Bat,Middle order Batter
0.0,5,1.0,0,0,0.00,8,1,2,v Australia,Sharjah,2012-08-25,ODI # 3297,Najibullah Zadran,Left hand Bat,Middle order Batter
1.0,10,6.0,0,0,16.66,6,1,2,v Pakistan,Fatullah,2014-02-27,ODI # 3475,Najibullah Zadran,Left hand Bat,Middle order Batter
21.0,43,36.0,2,0,58.33,3,1,1,v Bangladesh,Fatullah,2014-03-01,ODI # 3478,Najibullah Zadran,Left hand Bat,Middle order Batter
11.0,43,35.0,1,0,31.42,7,1,2,v Sri Lanka,Mirpur,2014-03-03,ODI # 3481,Najibullah Zadran,Left hand Bat,Middle order Batter
5.0,20,14.0,0,0,35.71,5,1,1,v India,Mirpur,2014-03-05,ODI # 3483,Najibullah Zadran,Left hand Bat,Middle order Batter
45.0,-,63.0,3,3,71.42,7,1,1,v Ireland,Dubai (DSC),2015-01-10,ODI # 3573,Najibullah Zadran,Left hand Bat,Middle order Batter
1.0,-,7.0,0,0,14.28,5,1,2,v Scotland,Abu Dhabi,2015-01-14,ODI # 3576,Najibullah Zadran,Left hand Bat,Middle order Batter
83.0,-,50.0,7,6,166.00,6,1,1,v Ireland,Dubai (DSC),2015-01-17,ODI # 3581,Najibullah Zadran,Left hand Bat,Middle order Batter
17.0,49,34.0,1,0,50.00,7,1,2,v Bangladesh,Manuka Oval,2015-02-18,ODI # 3605,Najibullah Zadran,Left hand Bat,Middle order Batter
10.0,28,15.0,0,1,66.66,6,1,1,v Sri Lanka,Dunedin,2015-02-22,ODI # 3609,Najibullah Zadran,Left hand Bat,Middle order Batter
4.0,9,5.0,1,0,80.00,7,1,2,v Scotland,Dunedin,2015-02-26,ODI # 3614,Najibullah Zadran,Left hand Bat,Middle order Batter
24.0,42,31.0,1,1,77.41,7,1,2,v Australia,Western Australia Cricket Association Ground,2015-03-04,ODI # 3623,Najibullah Zadran,Left hand Bat,Middle order Batter
56.0,86,56.0,8,2,100.00,8,1,1,v New Zealand,Napier,2015-03-08,ODI # 3628,Najibullah Zadran,Left hand Bat,Middle order Batter
12.0,20,15.0,2,0,80.00,8,0,1,v England,SCG,2015-03-13,ODI # 3635,Najibullah Zadran,Left hand Bat,Middle order Batter
25.0,41,31.0,3,1,80.64,7,1,1,v Zimbabwe,Bulawayo,2015-10-16,ODI # 3693,Najibullah Zadran,Left hand Bat,Middle order Batter
1.0,4,3.0,0,0,33.33,6,1,1,v Zimbabwe,Bulawayo,2015-10-18,ODI # 3694,Najibullah Zadran,Left hand Bat,Middle order Batter
5.0,9,9.0,1,0,55.55,6,1,1,v Zimbabwe,Bulawayo,2015-10-24,ODI # 3699,Najibullah Zadran,Left hand Bat,Middle order Batter
16.0,-,32.0,0,1,50.00,7,1,1,v Zimbabwe,Sharjah,2015-12-25,ODI # 3713,Najibullah Zadran,Left hand Bat,Middle order Batter
9.0,-,8.0,1,0,112.50,7,1,2,v Zimbabwe,Sharjah,2015-12-29,ODI # 3716,Najibullah Zadran,Left hand Bat,Middle order Batter
89.0,-,53.0,9,5,167.92,6,0,1,v Scotland,Edinburgh,2016-07-04,ODI # 3759,Najibullah Zadran,Left hand Bat,Middle order Batter
11.0,-,25.0,0,0,44.00,6,1,1,v Scotland,Edinburgh,2016-07-06,ODI # 3760,Najibullah Zadran,Left hand Bat,Middle order Batter
59.0,-,61.0,6,2,96.72,6,1,1,v Ireland,Belfast,2016-07-12,ODI # 3761,Najibullah Zadran,Left hand Bat,Middle order Batter
5.0,-,9.0,0,0,55.55,6,1,1,v Ireland,Belfast,2016-07-14,ODI # 3762,Najibullah Zadran,Left hand Bat,Middle order Batter
3.0,-,18.0,0,0,16.66,6,1,1,v Ireland,Belfast,2016-07-17,ODI # 3763,Najibullah Zadran,Left hand Bat,Middle order Batter
54.0,-,66.0,4,1,81.81,7,1,2,v Ireland,Belfast,2016-07-19,ODI # 3764,Najibullah Zadran,Left hand Bat,Middle order Batter
7.0,11,6.0,1,0,116.66,6,1,2,v Bangladesh,Mirpur,2016-09-25,ODI # 3781,Najibullah Zadran,Left hand Bat,Middle order Batter
22.0,51,32.0,2,0,68.75,7,1,2,v Bangladesh,Mirpur,2016-09-28,ODI # 3783,Najibullah Zadran,Left hand Bat,Middle order Batter
26.0,43,19.0,0,4,136.84,8,1,2,v Bangladesh,Mirpur,2016-10-01,ODI # 3786,Najibullah Zadran,Left hand Bat,Middle order Batter
11.0,30,18.0,0,0,61.11,7,1,1,v Zimbabwe,Harare,2017-02-16,ODI # 3835,Najibullah Zadran,Left hand Bat,Middle order Batter
45.0,73,47.0,1,3,95.74,6,1,1,v Zimbabwe,Harare,2017-02-19,ODI # 3837,Najibullah Zadran,Left hand Bat,Middle order Batter
0.0,1,1.0,0,0,0.00,8,1,2,v Zimbabwe,Harare,2017-02-21,ODI # 3838,Najibullah Zadran,Left hand Bat,Middle order Batter
3.0,10,9.0,0,0,33.33,8,1,1,v Zimbabwe,Harare,2017-02-26,ODI # 3842,Najibullah Zadran,Left hand Bat,Middle order Batter
81.0,-,51.0,5,5,158.82,6,0,1,v Zimbabwe,Sharjah,2018-02-09,ODI # 3972,Najibullah Zadran,Left hand Bat,Middle order Batter
3.0,-,11.0,0,0,27.27,6,1,2,v Zimbabwe,Sharjah,2018-02-11,ODI # 3974,Najibullah Zadran,Left hand Bat,Middle order Batter
8.0,-,3.0,2,0,266.66,6,0,2,v Zimbabwe,Sharjah,2018-02-13,ODI # 3975,Najibullah Zadran,Left hand Bat,Middle order Batter
67.0,86,69.0,6,2,97.10,6,1,1,v Scotland,Bulawayo,2018-03-04,ODI # 3983,Najibullah Zadran,Left hand Bat,Middle order Batter
4.0,35,14.0,0,0,28.57,6,1,2,v Zimbabwe,Bulawayo,2018-03-06,ODI # 3988,Najibullah Zadran,Left hand Bat,Middle order Batter
32.0,65,50.0,2,0,64.00,6,1,2,v Hong Kong,Bulawayo,2018-03-08,ODI # 3990,Najibullah Zadran,Left hand Bat,Middle order Batter
19.0,29,26.0,1,1,73.07,6,1,2,v West Indies,Harare,2018-03-15,ODI # 3997,Najibullah Zadran,Left hand Bat,Middle order Batter
63.0,70,64.0,5,2,98.43,7,0,2,v U.A.E.,Harare,2018-03-20,ODI # 4003,Najibullah Zadran,Left hand Bat,Middle order Batter
17.0,24,15.0,0,1,113.33,7,0,2,v Ireland,Harare,2018-03-23,ODI # 4006,Najibullah Zadran,Left hand Bat,Middle order Batter
42.0,74,52.0,2,1,80.76,8,1,1,v Ireland,Belfast,2018-08-29,ODI # 4033,Najibullah Zadran,Left hand Bat,Middle order Batter
12.0,-,14.0,0,0,85.71,7,1,1,v Sri Lanka,Abu Dhabi,2018-09-17,ODI # 4038,Najibullah Zadran,Left hand Bat,Middle order Batter
5.0,-,6.0,0,0,83.33,7,1,1,v Pakistan,Abu Dhabi,2018-09-21,ODI # 4043,Najibullah Zadran,Left hand Bat,Middle order Batter
20.0,-,20.0,2,0,100.00,8,1,1,v India,Dubai (DSC),2018-09-25,ODI # 4046,Najibullah Zadran,Left hand Bat,Middle order Batter
12.0,-,3.0,0,2,400.00,7,0,2,v Ireland,Dehradun,2019-02-28,ODI # 4100,Najibullah Zadran,Left hand Bat,Middle order Batter
104.0,-,98.0,5,5,106.12,7,0,1,v Ireland,Dehradun,2019-03-05,ODI # 4105,Najibullah Zadran,Left hand Bat,Middle order Batter
10.0,-,15.0,2,0,66.66,7,1,1,v Ireland,Dehradun,2019-03-08,ODI # 4108,Najibullah Zadran,Left hand Bat,Middle order Batter
7.0,-,14.0,1,0,50.00,7,1,1,v Ireland,Dehradun,2019-03-10,ODI # 4110,Najibullah Zadran,Left hand Bat,Middle order Batter
60.0,48,33.0,7,3,181.81,7,0,1,v Ireland,Belfast,2019-05-21,ODI # 4141,Najibullah Zadran,Left hand Bat,Middle order Batter
51.0,66,49.0,7,2,104.08,7,1,1,v Australia,County Ground Bristol,2019-06-01,ODI # 4146,Najibullah Zadran,Left hand Bat,Middle order Batter
43.0,92,56.0,6,0,76.78,7,1,2,v Sri Lanka,Sophia Gardens,2019-06-04,ODI # 4149,Najibullah Zadran,Left hand Bat,Middle order Batter
4.0,2,3.0,1,0,133.33,7,1,1,v New Zealand,The Cooper Associates County Ground,2019-06-08,ODI # 4154,Najibullah Zadran,Left hand Bat,Middle order Batter
15.0,21,13.0,0,1,115.38,7,1,2,v England,Emirates Old Trafford,2019-06-18,ODI # 4163,Najibullah Zadran,Left hand Bat,Middle order Batter
21.0,32,23.0,2,0,91.30,7,1,2,v India,The Rose Bowl,2019-06-22,ODI # 4169,Najibullah Zadran,Left hand Bat,Middle order Batter
23.0,34,23.0,2,0,100.00,8,1,2,v Bangladesh,The Rose Bowl,2019-06-24,ODI # 4172,Najibullah Zadran,Left hand Bat,Middle order Batter
42.0,75,54.0,6,0,77.77,7,1,1,v Pakistan,Headingley,2019-06-29,ODI # 4177,Najibullah Zadran,Left hand Bat,Middle order Batter
31.0,42,38.0,1,1,81.57,4,1,2,v West Indies,Headingley,2019-07-04,ODI # 4184,Najibullah Zadran,Left hand Bat,Middle order Batter
0.0,-,3.0,0,0,0.00,5,1,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-06,ODI # 4213,Najibullah Zadran,Left hand Bat,Middle order Batter
56.0,-,66.0,7,1,84.84,6,1,2,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-09,ODI # 4214,Najibullah Zadran,Left hand Bat,Middle order Batter
30.0,-,32.0,4,0,93.75,6,1,1,v West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2019-11-11,ODI # 4215,Najibullah Zadran,Left hand Bat,Middle order Batter
29.0,74,43.0,1,1,67.44,7,1,1,v Ireland,Abu Dhabi,2021-01-21,ODI # 4271,Najibullah Zadran,Left hand Bat,Middle order Batter
0.0,4,2.0,0,0,0.00,8,1,1,v Ireland,Abu Dhabi,2021-01-26,ODI # 4275,Najibullah Zadran,Left hand Bat,Middle order Batter
9.0,18,17.0,1,0,52.94,5,1,1,v Netherlands,Doha,2022-01-21,ODI # 4345,Najibullah Zadran,Left hand Bat,Middle order Batter
