Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
0.0,2,1.0,0,0,0.00,9,1,2,v Sri Lanka,Kingston,2013-07-02,ODI # 3382,Mohammed Shami,Right hand Bat,Bowler
6.0,3,1.0,0,1,600.00,10,0,1,v Zimbabwe,Harare,2013-07-26,ODI # 3397,Mohammed Shami,Right hand Bat,Bowler
0.0,3,4.0,0,0,0.00,11,1,2,v South Africa,Johannesburg,2013-12-05,ODI # 3442,Mohammed Shami,Right hand Bat,Bowler
8.0,21,14.0,0,0,57.14,9,1,2,v South Africa,Durban,2013-12-08,ODI # 3443,Mohammed Shami,Right hand Bat,Bowler
7.0,4,4.0,1,0,175.00,11,0,2,v New Zealand,Napier,2014-01-19,ODI # 3456,Mohammed Shami,Right hand Bat,Bowler
1.0,5,1.0,0,0,100.00,10,0,2,v New Zealand,Hamilton,2014-01-22,ODI # 3458,Mohammed Shami,Right hand Bat,Bowler
2.0,11,7.0,0,0,28.57,10,1,2,v New Zealand,Auckland,2014-01-25,ODI # 3462,Mohammed Shami,Right hand Bat,Bowler
14.0,25,15.0,0,1,93.33,10,0,2,v New Zealand,Wellington,2014-01-31,ODI # 3467,Mohammed Shami,Right hand Bat,Bowler
14.0,7,7.0,0,2,200.00,11,0,1,v Sri Lanka,Fatullah,2014-02-28,ODI # 3476,Mohammed Shami,Right hand Bat,Bowler
0.0,1,3.0,0,0,0.00,9,1,1,v Pakistan,Mirpur,2014-03-02,ODI # 3479,Mohammed Shami,Right hand Bat,Bowler
0.0,2,2.0,0,0,0.00,10,1,2,v England,Headingley,2014-09-05,ODI # 3525,Mohammed Shami,Right hand Bat,Bowler
19.0,26,17.0,2,1,111.76,11,1,2,v West Indies,Kochi,2014-10-08,ODI # 3531,Mohammed Shami,Right hand Bat,Bowler
1.0,6,1.0,0,0,100.00,9,0,1,v West Indies,Arun Jaitley Stadium,2014-10-11,ODI # 3533,Mohammed Shami,Right hand Bat,Bowler
2.0,5,3.0,0,0,66.66,10,0,1,v Australia,MCG,2015-01-18,ODI # 3582,Mohammed Shami,Right hand Bat,Bowler
1.0,13,7.0,0,0,14.28,10,1,1,v England,Brisbane Cricket Ground,2015-01-20,ODI # 3586,Mohammed Shami,Right hand Bat,Bowler
25.0,18,18.0,3,1,138.88,11,1,1,v England,Western Australia Cricket Association Ground,2015-01-30,ODI # 3595,Mohammed Shami,Right hand Bat,Bowler
3.0,2,3.0,0,0,100.00,9,0,1,v Pakistan,Adelaide Oval,2015-02-15,ODI # 3602,Mohammed Shami,Right hand Bat,Bowler
4.0,5,5.0,1,0,80.00,9,0,1,v South Africa,MCG,2015-02-22,ODI # 3610,Mohammed Shami,Right hand Bat,Bowler
1.0,11,1.0,0,0,100.00,9,0,2,v Australia,SCG,2015-03-26,ODI # 3645,Mohammed Shami,Right hand Bat,Bowler
1.0,-,2.0,0,0,50.00,11,1,2,v West Indies,North Sound,2017-07-02,ODI # 3900,Mohammed Shami,Right hand Bat,Bowler
6.0,10,6.0,1,0,100.00,9,0,2,v Australia,Chinnaswamy Stadium,2017-09-28,ODI # 3917,Mohammed Shami,Right hand Bat,Bowler
0.0,6,1.0,0,0,0.00,8,0,1,v West Indies,Visakhapatnam,2018-10-24,ODI # 4059,Mohammed Shami,Right hand Bat,Bowler
1.0,4,2.0,0,0,50.00,10,1,2,v Australia,SCG,2019-01-12,ODI # 4077,Mohammed Shami,Right hand Bat,Bowler
1.0,4,1.0,0,0,100.00,10,1,1,v New Zealand,Wellington,2019-02-03,ODI # 4092,Mohammed Shami,Right hand Bat,Bowler
2.0,-,4.0,0,0,50.00,10,0,1,v Australia,Nagpur,2019-03-05,ODI # 4106,Mohammed Shami,Right hand Bat,Bowler
8.0,-,4.0,2,0,200.00,10,1,2,v Australia,Ranchi,2019-03-08,ODI # 4109,Mohammed Shami,Right hand Bat,Bowler
3.0,-,7.0,0,0,42.85,9,1,2,v Australia,Arun Jaitley Stadium,2019-03-13,ODI # 4113,Mohammed Shami,Right hand Bat,Bowler
1.0,7,2.0,0,0,50.00,8,1,1,v Afghanistan,The Rose Bowl,2019-06-22,ODI # 4169,Mohammed Shami,Right hand Bat,Bowler
0.0,4,2.0,0,0,0.00,8,1,1,v West Indies,Emirates Old Trafford,2019-06-27,ODI # 4175,Mohammed Shami,Right hand Bat,Bowler
1.0,6,2.0,0,0,50.00,9,1,1,v Bangladesh,Edgbaston,2019-07-02,ODI # 4182,Mohammed Shami,Right hand Bat,Bowler
3.0,11,5.0,0,0,60.00,9,0,1,v West Indies,Port of Spain,2019-08-11,ODI # 4197,Mohammed Shami,Right hand Bat,Bowler
0.0,-,1.0,0,0,0.00,10,0,1,v West Indies,MA Chidambaram Stadium,2019-12-15,ODI # 4221,Mohammed Shami,Right hand Bat,Bowler
10.0,-,15.0,1,0,66.66,9,1,1,v Australia,Wankhede,2020-01-14,ODI # 4231,Mohammed Shami,Right hand Bat,Bowler
1.0,-,1.0,0,0,100.00,8,0,1,v Australia,Rajkot,2020-01-17,ODI # 4232,Mohammed Shami,Right hand Bat,Bowler
13.0,-,10.0,1,1,130.00,9,1,2,v Australia,SCG,2020-11-27,ODI # 4265,Mohammed Shami,Right hand Bat,Bowler
1.0,-,4.0,0,0,25.00,9,1,2,v Australia,SCG,2020-11-29,ODI # 4266,Mohammed Shami,Right hand Bat,Bowler
23.0,35,28.0,2,1,82.14,8,1,2,v England,Lord's,2022-07-14,ODI # 4428,Mohammed Shami,Right hand Bat,Bowler
4.0,11,4.0,0,0,100.00,8,0,1,v Sri Lanka,Guwahati,2023-01-10,ODI # 4501,Mohammed Shami,Right hand Bat,Bowler
2.0,3,2.0,0,0,100.00,10,0,1,v New Zealand,Rajiv Gandhi International Cricket Stadium,2023-01-18,ODI # 4507,Mohammed Shami,Right hand Bat,Bowler
0.0,1,1.0,0,0,0.00,10,1,1,v Australia,Visakhapatnam,2023-03-19,ODI # 4541,Mohammed Shami,Right hand Bat,Bowler
14.0,13,10.0,1,1,140.00,10,1,2,v Australia,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Mohammed Shami,Right hand Bat,Bowler
38.0,70,32.0,4,1,118.75,8,1,1,v Sri Lanka,Harare,2010-06-05,ODI # 2988,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,3,2.0,0,0,0.00,8,1,1,v New Zealand,Guwahati,2010-11-28,ODI # 3070,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
10.0,14,7.0,1,0,142.85,9,0,1,v West Indies,MA Chidambaram Stadium,2011-03-20,ODI # 3141,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
15.0,43,27.0,0,0,55.55,8,1,2,v West Indies,North Sound,2011-06-13,ODI # 3162,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
8.0,24,7.0,1,0,114.28,8,0,1,v West Indies,Kingston,2011-06-16,ODI # 3163,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,1,1.0,0,0,0.00,9,1,1,v England,Riverside Ground,2011-09-03,ODI # 3186,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,4,1.0,0,0,100.00,8,1,1,v England,The Rose Bowl,2011-09-06,ODI # 3187,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
36.0,32,19.0,5,0,189.47,8,0,1,v England,Kennington Oval,2011-09-09,ODI # 3189,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,5,0.0,0,0,-,8,0,1,v England,Sophia Gardens,2011-09-16,ODI # 3195,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
8.0,11,6.0,1,0,133.33,8,1,1,v England,Rajiv Gandhi International Cricket Stadium,2011-10-14,ODI # 3199,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
7.0,8,10.0,0,0,70.00,8,1,1,v England,Eden Gardens,2011-10-25,ODI # 3210,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
6.0,17,10.0,0,0,60.00,8,1,2,v West Indies,Cuttack,2011-11-29,ODI # 3217,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
31.0,74,64.0,1,0,48.43,8,1,2,v West Indies,Narendra Modi Stadium,2011-12-05,ODI # 3221,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,4,3.0,0,0,166.66,8,1,2,v Australia,MCG,2012-02-05,ODI # 3231,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
30.0,45,38.0,3,0,78.94,8,0,2,v Sri Lanka,Western Australia Cricket Association Ground,2012-02-08,ODI # 3233,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,8,2.0,0,0,50.00,8,0,2,v Australia,Adelaide Oval,2012-02-12,ODI # 3237,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
14.0,21,13.0,1,0,107.69,8,1,2,v Sri Lanka,Adelaide Oval,2012-02-14,ODI # 3239,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,11,6.0,0,0,83.33,9,1,2,v Sri Lanka,Brisbane Cricket Ground,2012-02-21,ODI # 3246,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
26.0,47,37.0,2,0,70.27,8,1,2,v Australia,SCG,2012-02-26,ODI # 3250,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,3,0.0,0,0,-,8,0,1,v Sri Lanka,Hambantota,2012-07-21,ODI # 3291,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
21.0,19,15.0,3,0,140.00,8,1,1,v Sri Lanka,Hambantota,2012-07-24,ODI # 3292,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
2.0,5,5.0,0,0,40.00,9,0,1,v Sri Lanka,Pallekele,2012-08-04,ODI # 3295,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
31.0,78,39.0,2,0,79.48,8,0,1,v Pakistan,MA Chidambaram Stadium,2012-12-30,ODI # 3314,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
3.0,15,22.0,0,0,13.63,7,1,2,v Pakistan,Eden Gardens,2013-01-03,ODI # 3315,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,2,1.0,0,0,0.00,7,1,1,v Pakistan,Arun Jaitley Stadium,2013-01-06,ODI # 3316,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
13.0,17,8.0,2,0,162.50,8,1,2,v England,Rajkot,2013-01-11,ODI # 3318,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,4,1.0,0,0,100.00,8,0,1,v England,Kochi,2013-01-15,ODI # 3320,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
19.0,32,21.0,1,1,90.47,8,1,1,v England,Himachal Pradesh Cricket Association Stadium,2013-01-27,ODI # 3329,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
10.0,15,10.0,1,0,100.00,8,1,1,v South Africa,Sophia Gardens,2013-06-06,ODI # 3363,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,5,1.0,0,0,100.00,8,1,1,v England,Edgbaston,2013-06-23,ODI # 3377,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,18,11.0,0,0,45.45,8,0,1,v West Indies,Kingston,2013-06-30,ODI # 3380,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
4.0,17,13.0,0,0,30.76,8,1,2,v Sri Lanka,Kingston,2013-07-02,ODI # 3382,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
25.0,34,18.0,3,0,138.88,8,0,1,v West Indies,Port of Spain,2013-07-05,ODI # 3383,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,1,1.0,0,0,0.00,8,1,2,v Sri Lanka,Port of Spain,2013-07-11,ODI # 3388,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,11,10.0,0,0,50.00,8,1,2,v Australia,Maharashtra Cricket Association Stadium,2013-10-13,ODI # 3419,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
28.0,55,35.0,3,0,80.00,8,1,1,v Australia,Mohali,2013-10-19,ODI # 3421,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
19.0,18,10.0,2,1,190.00,8,1,1,v West Indies,Visakhapatnam,2013-11-24,ODI # 3437,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
19.0,23,19.0,4,0,100.00,8,1,2,v South Africa,Johannesburg,2013-12-05,ODI # 3442,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
15.0,35,26.0,1,0,57.69,8,1,2,v South Africa,Durban,2013-12-08,ODI # 3443,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
12.0,20,10.0,0,1,120.00,8,1,2,v New Zealand,Napier,2014-01-19,ODI # 3456,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,7,4.0,1,0,125.00,8,1,2,v New Zealand,Hamilton,2014-01-22,ODI # 3458,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
65.0,78,46.0,8,1,141.30,7,1,2,v New Zealand,Auckland,2014-01-25,ODI # 3462,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,3,3.0,1,0,166.66,6,1,1,v New Zealand,Hamilton,2014-01-28,ODI # 3465,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
7.0,15,11.0,1,0,63.63,7,1,2,v New Zealand,Wellington,2014-01-31,ODI # 3467,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
18.0,20,16.0,2,0,112.50,9,1,1,v Sri Lanka,Fatullah,2014-02-28,ODI # 3476,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
9.0,9,7.0,2,0,128.57,8,1,1,v Pakistan,Mirpur,2014-03-02,ODI # 3479,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
10.0,8,5.0,2,0,200.00,8,0,1,v England,Sophia Gardens,2014-08-27,ODI # 3517,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
16.0,28,19.0,1,0,84.21,8,1,2,v England,Headingley,2014-09-05,ODI # 3525,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,2,1.0,0,0,0.00,8,1,2,v Sri Lanka,Ranchi,2014-11-16,ODI # 3547,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
14.0,25,20.0,0,0,70.00,8,0,1,v Australia,MCG,2015-01-18,ODI # 3582,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,4,1.0,0,0,100.00,8,0,1,v Pakistan,Adelaide Oval,2015-02-15,ODI # 3602,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,14,5.0,0,0,100.00,8,0,1,v South Africa,MCG,2015-02-22,ODI # 3610,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
16.0,39,32.0,0,0,50.00,8,0,2,v West Indies,Western Australia Cricket Association Ground,2015-03-06,ODI # 3625,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
3.0,5,3.0,0,0,100.00,8,0,1,v Bangladesh,MCG,2015-03-19,ODI # 3641,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
5.0,19,13.0,0,0,38.46,8,1,2,v Australia,SCG,2015-03-26,ODI # 3645,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,1,1.0,0,0,0.00,8,1,2,v Bangladesh,Mirpur,2015-06-18,ODI # 3658,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
4.0,10,10.0,0,0,40.00,9,1,1,v Bangladesh,Mirpur,2015-06-21,ODI # 3660,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,4,2.0,0,0,50.00,8,1,1,v Australia,Brisbane Cricket Ground,2016-01-15,ODI # 3724,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
15.0,17,10.0,0,1,150.00,9,0,2,v England,Maharashtra Cricket Association Stadium,2017-01-15,ODI # 3819,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,5,3.0,0,0,33.33,9,1,2,v England,Eden Gardens,2017-01-22,ODI # 3824,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
1.0,11,3.0,0,0,33.33,9,1,2,v Pakistan,Kennington Oval,2017-06-18,ODI # 3894,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
7.0,22,13.0,0,0,53.84,7,1,2,v South Africa,Paarl,2022-01-19,ODI # 4344,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
25.0,27,24.0,1,1,104.16,8,0,1,v South Africa,Paarl,2022-01-21,ODI # 4346,Ravichandran Ashwin,Right hand Bat,Bowling Allrounder
0.0,4,1.0,0,0,0.00,11,1,2,v New Zealand,Arun Jaitley Stadium,2016-10-20,ODI # 3797,Jasprit Bumrah,Right hand Bat,Bowler
0.0,2,0.0,0,0,-,11,0,2,v England,Eden Gardens,2017-01-22,ODI # 3824,Jasprit Bumrah,Right hand Bat,Bowler
1.0,10,9.0,0,0,11.11,11,1,2,v Pakistan,Kennington Oval,2017-06-18,ODI # 3894,Jasprit Bumrah,Right hand Bat,Bowler
10.0,9,6.0,2,0,166.66,10,0,1,v Australia,Eden Gardens,2017-09-21,ODI # 3912,Jasprit Bumrah,Right hand Bat,Bowler
0.0,38,15.0,0,0,0.00,10,1,1,v Sri Lanka,Himachal Pradesh Cricket Association Stadium,2017-12-10,ODI # 3939,Jasprit Bumrah,Right hand Bat,Bowler
0.0,-,3.0,0,0,0.00,11,1,2,v West Indies,Maharashtra Cricket Association Stadium,2018-10-27,ODI # 4062,Jasprit Bumrah,Right hand Bat,Bowler
0.0,-,2.0,0,0,0.00,11,1,1,v Australia,Nagpur,2019-03-05,ODI # 4106,Jasprit Bumrah,Right hand Bat,Bowler
0.0,-,1.0,0,0,0.00,11,0,2,v Australia,Ranchi,2019-03-08,ODI # 4109,Jasprit Bumrah,Right hand Bat,Bowler
6.0,-,1.0,0,1,600.00,11,0,1,v Australia,Mohali,2019-03-10,ODI # 4111,Jasprit Bumrah,Right hand Bat,Bowler
1.0,-,4.0,0,0,25.00,11,0,2,v Australia,Arun Jaitley Stadium,2019-03-13,ODI # 4113,Jasprit Bumrah,Right hand Bat,Bowler
1.0,2,1.0,0,0,100.00,10,0,1,v Afghanistan,The Rose Bowl,2019-06-22,ODI # 4169,Jasprit Bumrah,Right hand Bat,Bowler
0.0,1,0.0,0,0,-,10,0,1,v Bangladesh,Edgbaston,2019-07-02,ODI # 4182,Jasprit Bumrah,Right hand Bat,Bowler
0.0,4,0.0,0,0,-,11,0,2,v New Zealand,Emirates Old Trafford,2019-07-09,ODI # 4190,Jasprit Bumrah,Right hand Bat,Bowler
0.0,-,0.0,0,0,-,11,0,1,v Australia,Wankhede,2020-01-14,ODI # 4231,Jasprit Bumrah,Right hand Bat,Bowler
0.0,3,1.0,0,0,0.00,11,0,2,v New Zealand,Auckland,2020-02-08,ODI # 4239,Jasprit Bumrah,Right hand Bat,Bowler
0.0,-,3.0,0,0,0.00,10,0,2,v Australia,SCG,2020-11-27,ODI # 4265,Jasprit Bumrah,Right hand Bat,Bowler
0.0,-,2.0,0,0,0.00,10,1,2,v Australia,SCG,2020-11-29,ODI # 4266,Jasprit Bumrah,Right hand Bat,Bowler
14.0,33,23.0,1,0,60.86,10,0,2,v South Africa,Paarl,2022-01-19,ODI # 4344,Jasprit Bumrah,Right hand Bat,Bowler
12.0,39,15.0,2,0,80.00,9,1,2,v South Africa,Cape Town,2022-01-23,ODI # 4349,Jasprit Bumrah,Right hand Bat,Bowler
2.0,15,6.0,0,0,33.33,9,0,2,v England,Lord's,2022-07-14,ODI # 4428,Jasprit Bumrah,Right hand Bat,Bowler
12.0,-,14.0,1,0,85.71,8,1,2,v Afghanistan,Dubai (DSC),2018-09-25,ODI # 4046,Deepak Chahar,Right hand Bat,Bowler
6.0,-,8.0,0,0,75.00,9,0,1,v West Indies,MA Chidambaram Stadium,2019-12-15,ODI # 4221,Deepak Chahar,Right hand Bat,Bowler
69.0,98,82.0,7,1,84.14,8,0,2,v Sri Lanka,Colombo (RPS),2021-07-20,ODI # 4309,Deepak Chahar,Right hand Bat,Bowler
54.0,57,34.0,5,2,158.82,7,1,2,v South Africa,Cape Town,2022-01-23,ODI # 4349,Deepak Chahar,Right hand Bat,Bowler
38.0,32,38.0,4,2,100.00,8,1,1,v West Indies,Narendra Modi Stadium,2022-02-11,ODI # 4356,Deepak Chahar,Right hand Bat,Bowler
1.0,5,1.0,0,0,100.00,9,0,1,v Zimbabwe,Harare,2022-08-22,ODI # 4457,Deepak Chahar,Right hand Bat,Bowler
12.0,15,9.0,0,2,133.33,8,1,1,v New Zealand,Christchurch,2022-11-30,ODI # 4489,Deepak Chahar,Right hand Bat,Bowler
0.0,6,3.0,0,0,0.00,9,1,1,v Bangladesh,Mirpur,2022-12-04,ODI # 4493,Deepak Chahar,Right hand Bat,Bowler
11.0,36,18.0,0,1,61.11,8,1,2,v Bangladesh,Mirpur,2022-12-07,ODI # 4496,Deepak Chahar,Right hand Bat,Bowler
45.0,58,49.0,5,2,91.83,9,1,2,v New Zealand,Auckland,2020-02-08,ODI # 4239,Navdeep Saini,Right hand Bat,Bowler
8.0,8,6.0,2,0,133.33,9,0,1,v New Zealand,Mount Maunganui,2020-02-11,ODI # 4243,Navdeep Saini,Right hand Bat,Bowler
29.0,-,35.0,1,1,82.85,8,0,2,v Australia,SCG,2020-11-27,ODI # 4265,Navdeep Saini,Right hand Bat,Bowler
10.0,-,10.0,1,0,100.00,8,0,2,v Australia,SCG,2020-11-29,ODI # 4266,Navdeep Saini,Right hand Bat,Bowler
15.0,43,37.0,0,0,40.54,10,1,1,v Sri Lanka,Colombo (RPS),2021-07-23,ODI # 4312,Navdeep Saini,Right hand Bat,Bowler
24.0,51,41.0,1,0,58.53,6,1,1,v West Indies,Narendra Modi Stadium,2022-02-09,ODI # 4355,Washington Sundar,Left hand Bat,Bowling Allrounder
33.0,71,34.0,2,1,97.05,7,1,1,v West Indies,Narendra Modi Stadium,2022-02-11,ODI # 4356,Washington Sundar,Left hand Bat,Bowling Allrounder
37.0,22,16.0,3,3,231.25,7,0,1,v New Zealand,Auckland,2022-11-25,ODI # 4483,Washington Sundar,Left hand Bat,Bowling Allrounder
51.0,104,64.0,5,1,79.68,7,1,1,v New Zealand,Christchurch,2022-11-30,ODI # 4489,Washington Sundar,Left hand Bat,Bowling Allrounder
19.0,51,43.0,0,0,44.18,6,1,1,v Bangladesh,Mirpur,2022-12-04,ODI # 4493,Washington Sundar,Left hand Bat,Bowling Allrounder
11.0,28,19.0,1,0,57.89,4,1,2,v Bangladesh,Mirpur,2022-12-07,ODI # 4496,Washington Sundar,Left hand Bat,Bowling Allrounder
37.0,34,27.0,4,1,137.03,6,1,1,v Bangladesh,Chattogram,2022-12-10,ODI # 4499,Washington Sundar,Left hand Bat,Bowling Allrounder
12.0,27,14.0,0,0,85.71,7,1,1,v New Zealand,Rajiv Gandhi International Cricket Stadium,2023-01-18,ODI # 4507,Washington Sundar,Left hand Bat,Bowling Allrounder
9.0,17,14.0,1,0,64.28,7,1,1,v New Zealand,Indore,2023-01-24,ODI # 4511,Washington Sundar,Left hand Bat,Bowling Allrounder
