Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
11.0,15,15.0,1,0,73.33,7,1,1,v Ireland,Belfast,2015-08-27,ODI # 3679,Mitchell Marsh,Right hand Bat,Allrounder
40.0,54,34.0,2,1,117.64,8,0,1,v England,The Rose Bowl,2015-09-03,ODI # 3680,Mitchell Marsh,Right hand Bat,Allrounder
64.0,43,31.0,7,3,206.45,7,1,1,v England,Lord's,2015-09-05,ODI # 3681,Mitchell Marsh,Right hand Bat,Allrounder
13.0,27,26.0,1,0,50.00,6,1,2,v England,Emirates Old Trafford,2015-09-08,ODI # 3682,Mitchell Marsh,Right hand Bat,Allrounder
17.0,32,24.0,0,0,70.83,6,1,1,v England,Headingley,2015-09-11,ODI # 3683,Mitchell Marsh,Right hand Bat,Allrounder
12.0,24,13.0,0,0,92.30,6,0,2,v India,Western Australia Cricket Association Ground,2016-01-12,ODI # 3723,Mitchell Marsh,Right hand Bat,Allrounder
17.0,24,14.0,3,0,121.42,6,1,2,v India,MCG,2016-01-17,ODI # 3725,Mitchell Marsh,Right hand Bat,Allrounder
33.0,62,42.0,3,0,78.57,3,1,1,v India,Manuka Oval,2016-01-20,ODI # 3726,Mitchell Marsh,Right hand Bat,Allrounder
102.0,126,84.0,9,2,121.42,6,0,1,v India,SCG,2016-01-23,ODI # 3727,Mitchell Marsh,Right hand Bat,Allrounder
0.0,5,4.0,0,0,0.00,6,1,2,v New Zealand,Auckland,2016-02-03,ODI # 3731,Mitchell Marsh,Right hand Bat,Allrounder
69.0,110,72.0,9,1,95.83,6,0,2,v New Zealand,Wellington,2016-02-06,ODI # 3733,Mitchell Marsh,Right hand Bat,Allrounder
41.0,58,42.0,4,1,97.61,6,1,2,v New Zealand,Hamilton,2016-02-08,ODI # 3735,Mitchell Marsh,Right hand Bat,Allrounder
9.0,24,19.0,0,0,47.36,6,0,2,v West Indies,Providence,2016-06-05,ODI # 3740,Mitchell Marsh,Right hand Bat,Allrounder
8.0,17,13.0,1,0,61.53,6,1,2,v South Africa,Providence,2016-06-07,ODI # 3741,Mitchell Marsh,Right hand Bat,Allrounder
10.0,16,12.0,1,0,83.33,6,1,1,v South Africa,Basseterre,2016-06-11,ODI # 3743,Mitchell Marsh,Right hand Bat,Allrounder
16.0,27,16.0,2,0,100.00,5,1,1,v West Indies,Basseterre,2016-06-13,ODI # 3745,Mitchell Marsh,Right hand Bat,Allrounder
79.0,123,85.0,6,0,92.94,5,0,2,v West Indies,Bridgetown,2016-06-21,ODI # 3752,Mitchell Marsh,Right hand Bat,Allrounder
32.0,55,45.0,4,0,71.11,5,1,1,v West Indies,Bridgetown,2016-06-26,ODI # 3756,Mitchell Marsh,Right hand Bat,Allrounder
31.0,28,25.0,5,1,124.00,5,1,1,v South Africa,Centurion,2016-09-30,ODI # 3785,Mitchell Marsh,Right hand Bat,Allrounder
19.0,24,19.0,4,0,100.00,5,1,2,v South Africa,Johannesburg,2016-10-02,ODI # 3787,Mitchell Marsh,Right hand Bat,Allrounder
2.0,13,8.0,0,0,25.00,5,1,1,v South Africa,Durban,2016-10-05,ODI # 3790,Mitchell Marsh,Right hand Bat,Allrounder
50.0,101,72.0,5,1,69.44,5,1,1,v South Africa,Gqeberha,2016-10-09,ODI # 3792,Mitchell Marsh,Right hand Bat,Allrounder
35.0,43,38.0,2,2,92.10,5,1,2,v South Africa,Cape Town,2016-10-12,ODI # 3795,Mitchell Marsh,Right hand Bat,Allrounder
1.0,6,3.0,0,0,33.33,5,1,1,v New Zealand,SCG,2016-12-04,ODI # 3811,Mitchell Marsh,Right hand Bat,Allrounder
76.0,59,40.0,2,7,190.00,5,0,1,v New Zealand,Manuka Oval,2016-12-06,ODI # 3812,Mitchell Marsh,Right hand Bat,Allrounder
0.0,3,2.0,0,0,0.00,5,1,1,v New Zealand,MCG,2016-12-09,ODI # 3813,Mitchell Marsh,Right hand Bat,Allrounder
4.0,30,17.0,0,0,23.52,5,1,1,v Pakistan,Brisbane Cricket Ground,2017-01-13,ODI # 3817,Mitchell Marsh,Right hand Bat,Allrounder
0.0,4,1.0,0,0,0.00,4,1,1,v Pakistan,MCG,2017-01-15,ODI # 3818,Mitchell Marsh,Right hand Bat,Allrounder
50.0,89,68.0,2,2,73.52,5,1,1,v England,MCG,2018-01-14,ODI # 3951,Mitchell Marsh,Right hand Bat,Allrounder
36.0,-,43.0,3,0,83.72,5,1,1,v England,Brisbane Cricket Ground,2018-01-19,ODI # 3958,Mitchell Marsh,Right hand Bat,Allrounder
55.0,-,66.0,4,0,83.33,5,1,2,v England,SCG,2018-01-21,ODI # 3960,Mitchell Marsh,Right hand Bat,Allrounder
32.0,-,30.0,3,1,106.66,5,1,2,v England,Adelaide Oval,2018-01-26,ODI # 3966,Mitchell Marsh,Right hand Bat,Allrounder
13.0,-,11.0,2,0,118.18,5,1,2,v England,Western Australia Cricket Association Ground,2018-01-28,ODI # 3968,Mitchell Marsh,Right hand Bat,Allrounder
16.0,27,19.0,1,0,84.21,5,1,2,v South Africa,Paarl,2020-02-29,ODI # 4248,Mitchell Marsh,Right hand Bat,Allrounder
36.0,67,45.0,3,0,80.00,6,1,1,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,Mitchell Marsh,Right hand Bat,Allrounder
32.0,45,41.0,2,1,78.04,6,1,1,v South Africa,Potchefstroom,2020-03-07,ODI # 4254,Mitchell Marsh,Right hand Bat,Allrounder
27.0,-,34.0,2,0,79.41,6,1,1,v New Zealand,SCG,2020-03-13,ODI # 4255,Mitchell Marsh,Right hand Bat,Allrounder
73.0,135,100.0,6,0,73.00,5,1,1,v England,Emirates Old Trafford,2020-09-11,ODI # 4259,Mitchell Marsh,Right hand Bat,Allrounder
1.0,5,6.0,0,0,16.66,5,1,2,v England,Emirates Old Trafford,2020-09-13,ODI # 4260,Mitchell Marsh,Right hand Bat,Allrounder
2.0,9,8.0,0,0,25.00,5,1,2,v England,Emirates Old Trafford,2020-09-16,ODI # 4261,Mitchell Marsh,Right hand Bat,Allrounder
20.0,25,22.0,3,0,90.90,3,1,1,v West Indies,Bridgetown,2021-07-20,ODI # 4310,Mitchell Marsh,Right hand Bat,Allrounder
8.0,31,17.0,1,0,47.05,3,1,1,v West Indies,Bridgetown,2021-07-22,ODI # 4311,Mitchell Marsh,Right hand Bat,Allrounder
29.0,31,21.0,1,3,138.09,4,1,2,v West Indies,Bridgetown,2021-07-26,ODI # 4313,Mitchell Marsh,Right hand Bat,Allrounder
10.0,35,23.0,1,0,43.47,3,1,1,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,Mitchell Marsh,Right hand Bat,Allrounder
26.0,39,27.0,3,1,96.29,3,1,2,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,Mitchell Marsh,Right hand Bat,Allrounder
24.0,60,50.0,3,0,48.00,3,1,2,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,Mitchell Marsh,Right hand Bat,Allrounder
2.0,4,3.0,0,0,66.66,6,1,2,v Zimbabwe,Townsville,2022-08-28,ODI # 4458,Mitchell Marsh,Right hand Bat,Allrounder
50.0,97,59.0,2,2,84.74,6,1,1,v England,SCG,2022-11-19,ODI # 4477,Mitchell Marsh,Right hand Bat,Allrounder
30.0,26,16.0,1,2,187.50,5,1,1,v England,MCG,2022-11-22,ODI # 4480,Mitchell Marsh,Right hand Bat,Allrounder
81.0,99,65.0,10,5,124.61,2,1,1,v India,Wankhede,2023-03-17,ODI # 4538,Mitchell Marsh,Right hand Bat,Allrounder
66.0,52,36.0,6,6,183.33,2,0,2,v India,Visakhapatnam,2023-03-19,ODI # 4541,Mitchell Marsh,Right hand Bat,Allrounder
47.0,79,47.0,8,1,100.00,2,1,1,v India,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Mitchell Marsh,Right hand Bat,Allrounder
46.0,-,47.0,4,0,97.87,4,1,2,v India,Rajkot,2020-01-17,ODI # 4232,Marnus Labuschagne,Right hand Bat,Batting Allrounder
54.0,-,64.0,5,0,84.37,4,1,1,v India,Chinnaswamy Stadium,2020-01-19,ODI # 4233,Marnus Labuschagne,Right hand Bat,Batting Allrounder
41.0,74,51.0,2,0,80.39,4,1,2,v South Africa,Paarl,2020-02-29,ODI # 4248,Marnus Labuschagne,Right hand Bat,Batting Allrounder
0.0,2,1.0,0,0,0.00,4,1,1,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,Marnus Labuschagne,Right hand Bat,Batting Allrounder
108.0,163,108.0,8,0,100.00,4,1,1,v South Africa,Potchefstroom,2020-03-07,ODI # 4254,Marnus Labuschagne,Right hand Bat,Batting Allrounder
56.0,-,52.0,2,0,107.69,5,1,1,v New Zealand,SCG,2020-03-13,ODI # 4255,Marnus Labuschagne,Right hand Bat,Batting Allrounder
21.0,46,30.0,1,0,70.00,4,1,1,v England,Emirates Old Trafford,2020-09-11,ODI # 4259,Marnus Labuschagne,Right hand Bat,Batting Allrounder
48.0,99,59.0,3,0,81.35,4,1,2,v England,Emirates Old Trafford,2020-09-13,ODI # 4260,Marnus Labuschagne,Right hand Bat,Batting Allrounder
20.0,57,31.0,1,0,64.51,4,1,2,v England,Emirates Old Trafford,2020-09-16,ODI # 4261,Marnus Labuschagne,Right hand Bat,Batting Allrounder
2.0,-,2.0,0,0,100.00,6,1,1,v India,SCG,2020-11-27,ODI # 4265,Marnus Labuschagne,Right hand Bat,Batting Allrounder
70.0,-,61.0,5,0,114.75,4,1,1,v India,SCG,2020-11-29,ODI # 4266,Marnus Labuschagne,Right hand Bat,Batting Allrounder
7.0,-,13.0,1,0,53.84,1,1,2,v India,Manuka Oval,2020-12-02,ODI # 4267,Marnus Labuschagne,Right hand Bat,Batting Allrounder
25.0,52,35.0,1,0,71.42,4,1,1,v Pakistan,Lahore,2022-03-29,ODI # 4379,Marnus Labuschagne,Right hand Bat,Batting Allrounder
59.0,69,49.0,5,0,120.40,4,1,1,v Pakistan,Lahore,2022-03-31,ODI # 4380,Marnus Labuschagne,Right hand Bat,Batting Allrounder
4.0,19,10.0,1,0,40.00,4,1,1,v Pakistan,Lahore,2022-04-02,ODI # 4382,Marnus Labuschagne,Right hand Bat,Batting Allrounder
24.0,36,31.0,1,0,77.41,4,1,2,v Sri Lanka,Pallekele,2022-06-14,ODI # 4409,Marnus Labuschagne,Right hand Bat,Batting Allrounder
18.0,40,30.0,0,0,60.00,5,1,2,v Sri Lanka,Pallekele,2022-06-16,ODI # 4412,Marnus Labuschagne,Right hand Bat,Batting Allrounder
29.0,57,36.0,1,0,80.55,4,1,1,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,Marnus Labuschagne,Right hand Bat,Batting Allrounder
14.0,37,21.0,0,0,66.66,4,1,2,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,Marnus Labuschagne,Right hand Bat,Batting Allrounder
31.0,102,58.0,2,0,53.44,5,1,2,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,Marnus Labuschagne,Right hand Bat,Batting Allrounder
0.0,13,7.0,0,0,0.00,4,1,2,v New Zealand,Cairns,2022-09-06,ODI # 4461,Marnus Labuschagne,Right hand Bat,Batting Allrounder
5.0,17,12.0,0,0,41.66,4,1,1,v New Zealand,Cairns,2022-09-08,ODI # 4462,Marnus Labuschagne,Right hand Bat,Batting Allrounder
52.0,122,78.0,2,0,66.66,4,1,1,v New Zealand,Cairns,2022-09-11,ODI # 4464,Marnus Labuschagne,Right hand Bat,Batting Allrounder
4.0,10,6.0,0,0,66.66,4,1,2,v England,Adelaide Oval,2022-11-17,ODI # 4475,Marnus Labuschagne,Right hand Bat,Batting Allrounder
58.0,73,55.0,4,1,105.45,4,1,1,v England,SCG,2022-11-19,ODI # 4477,Marnus Labuschagne,Right hand Bat,Batting Allrounder
8.0,3,4.0,1,0,200.00,7,0,1,v England,MCG,2022-11-22,ODI # 4480,Marnus Labuschagne,Right hand Bat,Batting Allrounder
15.0,44,22.0,1,0,68.18,4,1,1,v India,Wankhede,2023-03-17,ODI # 4538,Marnus Labuschagne,Right hand Bat,Batting Allrounder
28.0,58,45.0,1,1,62.22,5,1,1,v India,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Marnus Labuschagne,Right hand Bat,Batting Allrounder
5.0,14,10.0,1,0,50.0,4,1,2,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,Josh Inglis,Right hand Bat,Wicketkeeper Batter
10.0,21,16.0,1,0,62.5,1,1,1,v New Zealand,Cairns,2022-09-11,ODI # 4464,Josh Inglis,Right hand Bat,Wicketkeeper Batter
26.0,38,27.0,1,1,96.29,5,1,1,v India,Wankhede,2023-03-17,ODI # 4538,Josh Inglis,Right hand Bat,Wicketkeeper Batter
1.0,5,2.0,0,0,50.00,6,1,1,v West Indies,Basseterre,2016-06-13,ODI # 3745,Travis Head,Left hand Bat,Middle order Batter
10.0,23,17.0,1,0,58.82,7,1,2,v Sri Lanka,Colombo (RPS),2016-08-21,ODI # 3768,Travis Head,Left hand Bat,Middle order Batter
31.0,54,48.0,3,0,64.58,7,1,2,v Sri Lanka,Colombo (RPS),2016-08-24,ODI # 3769,Travis Head,Left hand Bat,Middle order Batter
36.0,49,48.0,5,0,75.00,5,1,2,v Sri Lanka,Dambulla,2016-08-28,ODI # 3772,Travis Head,Left hand Bat,Middle order Batter
40.0,77,60.0,2,0,66.66,5,1,2,v Sri Lanka,Dambulla,2016-08-31,ODI # 3774,Travis Head,Left hand Bat,Middle order Batter
13.0,21,20.0,1,0,65.00,5,1,2,v Sri Lanka,Pallekele,2016-09-04,ODI # 3776,Travis Head,Left hand Bat,Middle order Batter
18.0,25,18.0,2,0,100.00,6,1,1,v South Africa,Centurion,2016-09-30,ODI # 3785,Travis Head,Left hand Bat,Middle order Batter
51.0,59,45.0,5,2,113.33,6,1,2,v South Africa,Johannesburg,2016-10-02,ODI # 3787,Travis Head,Left hand Bat,Middle order Batter
35.0,27,18.0,4,1,194.44,6,1,1,v South Africa,Durban,2016-10-05,ODI # 3790,Travis Head,Left hand Bat,Middle order Batter
0.0,2,2.0,0,0,0.00,6,1,1,v South Africa,Gqeberha,2016-10-09,ODI # 3792,Travis Head,Left hand Bat,Middle order Batter
35.0,62,43.0,4,0,81.39,6,1,2,v South Africa,Cape Town,2016-10-12,ODI # 3795,Travis Head,Left hand Bat,Middle order Batter
52.0,88,60.0,5,0,86.66,6,1,1,v New Zealand,SCG,2016-12-04,ODI # 3811,Travis Head,Left hand Bat,Middle order Batter
57.0,56,32.0,6,2,178.12,4,1,1,v New Zealand,Manuka Oval,2016-12-06,ODI # 3812,Travis Head,Left hand Bat,Middle order Batter
37.0,82,70.0,2,0,52.85,6,1,1,v New Zealand,MCG,2016-12-09,ODI # 3813,Travis Head,Left hand Bat,Middle order Batter
39.0,61,39.0,5,0,100.00,2,1,1,v Pakistan,Brisbane Cricket Ground,2017-01-13,ODI # 3817,Travis Head,Left hand Bat,Middle order Batter
29.0,36,31.0,5,0,93.54,5,1,1,v Pakistan,MCG,2017-01-15,ODI # 3818,Travis Head,Left hand Bat,Middle order Batter
23.0,23,25.0,4,0,92.00,5,0,2,v Pakistan,Western Australia Cricket Association Ground,2017-01-19,ODI # 3820,Travis Head,Left hand Bat,Middle order Batter
51.0,55,36.0,2,4,141.66,4,1,1,v Pakistan,SCG,2017-01-22,ODI # 3822,Travis Head,Left hand Bat,Middle order Batter
128.0,219,137.0,9,3,93.43,2,1,1,v Pakistan,Adelaide Oval,2017-01-26,ODI # 3826,Travis Head,Left hand Bat,Middle order Batter
5.0,16,15.0,1,0,33.33,2,1,2,v New Zealand,Auckland,2017-01-30,ODI # 3829,Travis Head,Left hand Bat,Middle order Batter
53.0,97,72.0,5,0,73.61,4,1,2,v New Zealand,Hamilton,2017-02-05,ODI # 3832,Travis Head,Left hand Bat,Middle order Batter
71.0,95,64.0,5,2,110.93,5,0,1,v England,Edgbaston,2017-06-10,ODI # 3885,Travis Head,Left hand Bat,Middle order Batter
5.0,6,6.0,0,0,83.33,4,1,2,v India,MA Chidambaram Stadium,2017-09-17,ODI # 3910,Travis Head,Left hand Bat,Middle order Batter
39.0,57,39.0,5,0,100.00,4,1,2,v India,Eden Gardens,2017-09-21,ODI # 3912,Travis Head,Left hand Bat,Middle order Batter
4.0,18,6.0,0,0,66.66,5,1,1,v India,Indore,2017-09-24,ODI # 3914,Travis Head,Left hand Bat,Middle order Batter
29.0,55,38.0,1,1,76.31,3,1,1,v India,Chinnaswamy Stadium,2017-09-28,ODI # 3917,Travis Head,Left hand Bat,Middle order Batter
42.0,78,59.0,4,0,71.18,5,1,1,v India,Nagpur,2017-10-01,ODI # 3919,Travis Head,Left hand Bat,Middle order Batter
5.0,14,8.0,1,0,62.50,4,1,1,v England,MCG,2018-01-14,ODI # 3951,Travis Head,Left hand Bat,Middle order Batter
7.0,-,18.0,0,0,38.88,4,1,1,v England,Brisbane Cricket Ground,2018-01-19,ODI # 3958,Travis Head,Left hand Bat,Middle order Batter
96.0,-,107.0,15,0,89.71,2,1,2,v England,Adelaide Oval,2018-01-26,ODI # 3966,Travis Head,Left hand Bat,Middle order Batter
22.0,-,30.0,2,0,73.33,2,1,2,v England,Western Australia Cricket Association Ground,2018-01-28,ODI # 3968,Travis Head,Left hand Bat,Middle order Batter
5.0,8,4.0,0,0,125.00,2,1,1,v England,Kennington Oval,2018-06-13,ODI # 4009,Travis Head,Left hand Bat,Middle order Batter
19.0,17,15.0,3,1,126.66,1,1,2,v England,Sophia Gardens,2018-06-16,ODI # 4010,Travis Head,Left hand Bat,Middle order Batter
51.0,-,39.0,7,0,130.76,2,1,2,v England,Trent Bridge,2018-06-19,ODI # 4011,Travis Head,Left hand Bat,Middle order Batter
63.0,-,64.0,9,0,98.43,2,1,1,v England,Riverside Ground,2018-06-21,ODI # 4012,Travis Head,Left hand Bat,Middle order Batter
56.0,-,42.0,9,0,133.33,2,1,1,v England,Emirates Old Trafford,2018-06-24,ODI # 4013,Travis Head,Left hand Bat,Middle order Batter
1.0,-,9.0,0,0,11.11,1,1,1,v South Africa,Western Australia Cricket Association Ground,2018-11-04,ODI # 4065,Travis Head,Left hand Bat,Middle order Batter
8.0,-,7.0,2,0,114.28,2,1,1,v South Africa,Adelaide Oval,2018-11-09,ODI # 4067,Travis Head,Left hand Bat,Middle order Batter
6.0,-,21.0,1,0,28.57,4,1,2,v South Africa,Hobart,2018-11-11,ODI # 4069,Travis Head,Left hand Bat,Middle order Batter
101.0,107,72.0,12,3,140.27,1,1,1,v Pakistan,Lahore,2022-03-29,ODI # 4379,Travis Head,Left hand Bat,Middle order Batter
89.0,108,70.0,6,5,127.14,1,1,1,v Pakistan,Lahore,2022-03-31,ODI # 4380,Travis Head,Left hand Bat,Middle order Batter
0.0,2,1.0,0,0,0.00,1,1,1,v Pakistan,Lahore,2022-04-02,ODI # 4382,Travis Head,Left hand Bat,Middle order Batter
23.0,57,34.0,2,0,67.64,4,1,2,v Sri Lanka,Pallekele,2022-06-16,ODI # 4412,Travis Head,Left hand Bat,Middle order Batter
70.0,109,65.0,3,3,107.69,6,0,1,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,Travis Head,Left hand Bat,Middle order Batter
27.0,45,33.0,3,0,81.81,6,1,2,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,Travis Head,Left hand Bat,Middle order Batter
69.0,86,57.0,10,1,121.05,2,1,2,v England,Adelaide Oval,2022-11-17,ODI # 4475,Travis Head,Left hand Bat,Middle order Batter
19.0,40,28.0,3,0,67.85,2,1,1,v England,SCG,2022-11-19,ODI # 4477,Travis Head,Left hand Bat,Middle order Batter
152.0,172,130.0,16,4,116.92,1,1,1,v England,MCG,2022-11-22,ODI # 4480,Travis Head,Left hand Bat,Middle order Batter
5.0,11,10.0,1,0,50.00,1,1,1,v India,Wankhede,2023-03-17,ODI # 4538,Travis Head,Left hand Bat,Middle order Batter
51.0,52,30.0,10,0,170.00,1,0,2,v India,Visakhapatnam,2023-03-19,ODI # 4541,Travis Head,Left hand Bat,Middle order Batter
33.0,56,31.0,4,2,106.45,1,1,1,v India,MA Chidambaram Stadium,2023-03-22,ODI # 4545,Travis Head,Left hand Bat,Middle order Batter
21.0,-,27.0,1,1,77.77,5,1,2,v India,Manuka Oval,2020-12-02,ODI # 4267,Cameron Green,Right hand Bat,Batting Allrounder
40.0,46,30.0,3,1,133.33,7,0,1,v Pakistan,Lahore,2022-03-29,ODI # 4379,Cameron Green,Right hand Bat,Batting Allrounder
5.0,11,11.0,0,0,45.45,7,1,1,v Pakistan,Lahore,2022-03-31,ODI # 4380,Cameron Green,Right hand Bat,Batting Allrounder
34.0,60,47.0,1,1,72.34,7,1,1,v Pakistan,Lahore,2022-04-02,ODI # 4382,Cameron Green,Right hand Bat,Batting Allrounder
15.0,27,12.0,0,1,125.00,8,0,1,v Sri Lanka,Colombo (RPS),2022-06-19,ODI # 4415,Cameron Green,Right hand Bat,Batting Allrounder
13.0,39,25.0,0,0,52.00,8,1,2,v Sri Lanka,Colombo (RPS),2022-06-21,ODI # 4416,Cameron Green,Right hand Bat,Batting Allrounder
25.0,33,26.0,2,1,96.15,8,0,2,v Sri Lanka,Colombo (RPS),2022-06-24,ODI # 4418,Cameron Green,Right hand Bat,Batting Allrounder
3.0,17,11.0,0,0,27.27,6,1,1,v Zimbabwe,Townsville,2022-09-03,ODI # 4460,Cameron Green,Right hand Bat,Batting Allrounder
89.0,154,92.0,10,1,96.73,7,0,2,v New Zealand,Cairns,2022-09-06,ODI # 4461,Cameron Green,Right hand Bat,Batting Allrounder
25.0,17,12.0,2,2,208.33,7,0,1,v New Zealand,Cairns,2022-09-11,ODI # 4464,Cameron Green,Right hand Bat,Batting Allrounder
20.0,32,28.0,3,0,71.42,6,0,2,v England,Adelaide Oval,2022-11-17,ODI # 4475,Cameron Green,Right hand Bat,Batting Allrounder
12.0,37,19.0,0,0,63.15,6,1,1,v India,Wankhede,2023-03-17,ODI # 4538,Cameron Green,Right hand Bat,Batting Allrounder
3.0,7,2.0,0,0,150.00,9,0,1,v Pakistan,Lahore,2022-03-29,ODI # 4379,Nathan Ellis,Right hand Bat,Bowler
1.0,4,1.0,0,0,100.00,9,0,1,v Pakistan,Lahore,2022-03-31,ODI # 4380,Nathan Ellis,Right hand Bat,Bowler
2.0,5,4.0,0,0,50.00,10,1,1,v Pakistan,Lahore,2022-04-02,ODI # 4382,Nathan Ellis,Right hand Bat,Bowler
27.0,-,24.0,4,0,112.50,8,1,1,v England,Brisbane Cricket Ground,2018-01-19,ODI # 3958,Alex Carey,Left hand Bat,Wicketkeeper Batter
6.0,-,5.0,1,0,120.00,6,1,1,v England,Riverside Ground,2018-06-21,ODI # 4012,Alex Carey,Left hand Bat,Wicketkeeper Batter
44.0,-,40.0,5,1,110.00,5,1,1,v England,Emirates Old Trafford,2018-06-24,ODI # 4013,Alex Carey,Left hand Bat,Wicketkeeper Batter
33.0,-,71.0,2,0,46.47,5,1,1,v South Africa,Western Australia Cricket Association Ground,2018-11-04,ODI # 4065,Alex Carey,Left hand Bat,Wicketkeeper Batter
47.0,-,72.0,4,0,65.27,5,1,1,v South Africa,Adelaide Oval,2018-11-09,ODI # 4067,Alex Carey,Left hand Bat,Wicketkeeper Batter
42.0,-,41.0,1,1,102.43,6,1,2,v South Africa,Hobart,2018-11-11,ODI # 4069,Alex Carey,Left hand Bat,Wicketkeeper Batter
24.0,43,31.0,5,0,77.41,1,1,1,v India,SCG,2019-01-12,ODI # 4077,Alex Carey,Left hand Bat,Wicketkeeper Batter
18.0,33,27.0,2,0,66.66,1,1,1,v India,Adelaide Oval,2019-01-15,ODI # 4078,Alex Carey,Left hand Bat,Wicketkeeper Batter
5.0,-,11.0,1,0,45.45,1,1,1,v India,MCG,2019-01-18,ODI # 4079,Alex Carey,Left hand Bat,Wicketkeeper Batter
36.0,-,37.0,5,0,97.29,7,0,1,v India,Rajiv Gandhi International Cricket Stadium,2019-03-02,ODI # 4102,Alex Carey,Left hand Bat,Wicketkeeper Batter
22.0,-,24.0,2,0,91.66,7,1,2,v India,Nagpur,2019-03-05,ODI # 4106,Alex Carey,Left hand Bat,Wicketkeeper Batter
21.0,-,17.0,3,0,123.52,7,0,1,v India,Ranchi,2019-03-08,ODI # 4109,Alex Carey,Left hand Bat,Wicketkeeper Batter
21.0,-,15.0,2,0,140.00,7,1,2,v India,Mohali,2019-03-10,ODI # 4111,Alex Carey,Left hand Bat,Wicketkeeper Batter
3.0,-,9.0,0,0,33.33,7,1,1,v India,Arun Jaitley Stadium,2019-03-13,ODI # 4113,Alex Carey,Left hand Bat,Wicketkeeper Batter
25.0,-,21.0,0,1,119.04,7,0,1,v Pakistan,Abu Dhabi,2019-03-27,ODI # 4118,Alex Carey,Left hand Bat,Wicketkeeper Batter
55.0,-,67.0,3,0,82.08,7,1,1,v Pakistan,Dubai (DSC),2019-03-29,ODI # 4119,Alex Carey,Left hand Bat,Wicketkeeper Batter
0.0,-,2.0,0,0,0.00,7,1,1,v Pakistan,Dubai (DSC),2019-03-31,ODI # 4120,Alex Carey,Left hand Bat,Wicketkeeper Batter
45.0,62,55.0,7,0,81.81,7,1,1,v West Indies,Trent Bridge,2019-06-06,ODI # 4152,Alex Carey,Left hand Bat,Wicketkeeper Batter
55.0,50,35.0,5,1,157.14,7,0,2,v India,Kennington Oval,2019-06-09,ODI # 4155,Alex Carey,Left hand Bat,Wicketkeeper Batter
20.0,31,21.0,2,0,95.23,7,1,1,v Pakistan,The Cooper Associates County Ground,2019-06-12,ODI # 4157,Alex Carey,Left hand Bat,Wicketkeeper Batter
4.0,8,3.0,0,0,133.33,7,1,1,v Sri Lanka,Kennington Oval,2019-06-15,ODI # 4159,Alex Carey,Left hand Bat,Wicketkeeper Batter
11.0,14,8.0,1,0,137.50,7,0,1,v Bangladesh,Trent Bridge,2019-06-20,ODI # 4166,Alex Carey,Left hand Bat,Wicketkeeper Batter
38.0,41,27.0,5,0,140.74,7,0,1,v England,Lord's,2019-06-25,ODI # 4173,Alex Carey,Left hand Bat,Wicketkeeper Batter
71.0,113,72.0,11,0,98.61,7,1,1,v New Zealand,Lord's,2019-06-29,ODI # 4178,Alex Carey,Left hand Bat,Wicketkeeper Batter
85.0,90,69.0,11,1,123.18,7,1,2,v South Africa,Emirates Old Trafford,2019-07-06,ODI # 4188,Alex Carey,Left hand Bat,Wicketkeeper Batter
46.0,94,70.0,4,0,65.71,5,1,1,v England,Edgbaston,2019-07-11,ODI # 4191,Alex Carey,Left hand Bat,Wicketkeeper Batter
18.0,-,17.0,0,1,105.88,5,1,2,v India,Rajkot,2020-01-17,ODI # 4232,Alex Carey,Left hand Bat,Wicketkeeper Batter
35.0,-,36.0,6,0,97.22,6,1,1,v India,Chinnaswamy Stadium,2020-01-19,ODI # 4233,Alex Carey,Left hand Bat,Wicketkeeper Batter
5.0,30,16.0,0,0,31.25,6,1,2,v South Africa,Paarl,2020-02-29,ODI # 4248,Alex Carey,Left hand Bat,Wicketkeeper Batter
21.0,34,21.0,1,0,100.00,7,1,1,v South Africa,Bloemfontein,2020-03-04,ODI # 4252,Alex Carey,Left hand Bat,Wicketkeeper Batter
0.0,2,3.0,0,0,0.00,7,1,1,v South Africa,Potchefstroom,2020-03-07,ODI # 4254,Alex Carey,Left hand Bat,Wicketkeeper Batter
1.0,-,2.0,0,0,50.00,7,1,1,v New Zealand,SCG,2020-03-13,ODI # 4255,Alex Carey,Left hand Bat,Wicketkeeper Batter
10.0,14,10.0,1,0,100.00,6,1,1,v England,Emirates Old Trafford,2020-09-11,ODI # 4259,Alex Carey,Left hand Bat,Wicketkeeper Batter
