Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
35,62,55,1,0,63.63,4,1,1,v Scotland,Amstelveen,2010-07-01,ODI # 3007,Wesley Barresi,Right hand Bat,Batter
24,44,32,2,1,75.00,5,1,1,v Kenya,The Hague,2010-07-03,ODI # 3010,Wesley Barresi,Right hand Bat,Batter
0,6,7,0,0,0.00,4,1,2,v Canada,Rotterdam,2010-07-05,ODI # 3014,Wesley Barresi,Right hand Bat,Batter
0,1,1,0,0,0.00,4,1,1,v Afghanistan,The Hague,2010-07-07,ODI # 3017,Wesley Barresi,Right hand Bat,Batter
19,24,22,3,0,86.36,4,1,2,v Ireland,Amstelveen,2010-07-09,ODI # 3021,Wesley Barresi,Right hand Bat,Batter
51,53,40,4,3,127.50,6,0,1,v Afghanistan,Rotterdam,2010-07-10,ODI # 3024,Wesley Barresi,Right hand Bat,Batter
64,56,43,11,0,148.83,6,0,2,v Bangladesh,Glasgow,2010-07-20,ODI # 3029,Wesley Barresi,Right hand Bat,Batter
9,24,22,1,0,40.90,4,1,2,v Ireland,Dublin,2010-08-16,ODI # 3034,Wesley Barresi,Right hand Bat,Batter
6,-,25,0,0,24.00,4,1,1,v Ireland,Dublin,2010-08-18,ODI # 3036,Wesley Barresi,Right hand Bat,Batter
29,49,25,6,0,116.00,2,1,1,v England,Nagpur,2011-02-22,ODI # 3104,Wesley Barresi,Right hand Bat,Batter
0,4,5,0,0,0.00,2,1,2,v West Indies,Arun Jaitley Stadium,2011-02-28,ODI # 3112,Wesley Barresi,Right hand Bat,Batter
44,98,66,5,0,66.66,2,1,2,v South Africa,Mohali,2011-03-03,ODI # 3115,Wesley Barresi,Right hand Bat,Batter
26,67,58,2,0,44.82,2,1,1,v India,Arun Jaitley Stadium,2011-03-09,ODI # 3124,Wesley Barresi,Right hand Bat,Batter
10,30,29,1,0,34.48,2,1,1,v Bangladesh,Chattogram,2011-03-14,ODI # 3131,Wesley Barresi,Right hand Bat,Batter
44,61,49,4,2,89.79,2,1,1,v Ireland,Eden Gardens,2011-03-18,ODI # 3136,Wesley Barresi,Right hand Bat,Batter
7,16,15,1,0,46.66,2,1,2,v Scotland,Aberdeen,2011-06-28,ODI # 3164,Wesley Barresi,Right hand Bat,Batter
9,22,17,1,0,52.94,2,1,1,v Scotland,Aberdeen,2011-06-29,ODI # 3166,Wesley Barresi,Right hand Bat,Batter
13,78,42,1,0,30.95,4,1,2,v Kenya,The Hague,2011-09-12,ODI # 3192,Wesley Barresi,Right hand Bat,Batter
67,93,86,3,3,77.90,5,1,2,v Kenya,The Hague,2011-09-13,ODI # 3193,Wesley Barresi,Right hand Bat,Batter
51,-,68,2,2,75.00,5,1,1,v Afghanistan,Sharjah,2012-03-31,ODI # 3271,Wesley Barresi,Right hand Bat,Batter
0,4,3,0,0,0.00,3,1,2,v South Africa,Amstelveen,2013-05-31,ODI # 3359,Wesley Barresi,Right hand Bat,Batter
55,-,67,8,0,82.08,3,1,2,v Ireland,Amstelveen,2013-07-07,ODI # 3384,Wesley Barresi,Right hand Bat,Batter
46,-,67,4,0,68.65,3,1,2,v Ireland,Amstelveen,2013-07-09,ODI # 3386,Wesley Barresi,Right hand Bat,Batter
1,-,7,0,0,14.28,4,1,1,v Canada,King City (NW),2013-08-27,ODI # 3405,Wesley Barresi,Right hand Bat,Batter
8,25,19,1,0,42.10,3,0,2,v Canada,King City (NW),2013-08-29,ODI # 3407,Wesley Barresi,Right hand Bat,Batter
137,184,150,11,2,91.33,3,0,1,v Kenya,Lincoln,2014-01-23,ODI # 3460,Wesley Barresi,Right hand Bat,Batter
28,23,21,4,1,133.33,3,1,2,v Canada,Mount Maunganui,2014-01-28,ODI # 3464,Wesley Barresi,Right hand Bat,Batter
12,-,22,1,0,54.54,4,1,1,v Nepal,Amstelveen,2018-08-01,ODI # 4026,Wesley Barresi,Right hand Bat,Batter
71,-,89,8,0,79.77,4,1,2,v Nepal,Amstelveen,2018-08-03,ODI # 4028,Wesley Barresi,Right hand Bat,Batter
39,61,47,4,1,82.97,5,0,2,v Zimbabwe,Deventer,2019-06-19,ODI # 4164,Wesley Barresi,Right hand Bat,Batter
22,29,26,2,1,84.61,5,1,2,v Zimbabwe,Deventer,2019-06-21,ODI # 4167,Wesley Barresi,Right hand Bat,Batter
2,15,8,0,0,25.00,3,1,2,v Pakistan,Rotterdam,2022-08-16,ODI # 4448,Wesley Barresi,Right hand Bat,Batter
3,-,7,0,0,42.85,3,1,1,v Pakistan,Rotterdam,2022-08-18,ODI # 4452,Wesley Barresi,Right hand Bat,Batter
2,5,5,0,0,40.00,5,1,1,v Zimbabwe,Harare,2023-03-25,ODI # 4549,Wesley Barresi,Right hand Bat,Batter
7,14,12,0,0,58.33,4,1,1,v South Africa,Benoni,2023-03-31,ODI # 4558,Wesley Barresi,Right hand Bat,Batter
29,71,36,3,0,80.55,4,1,2,v South Africa,Johannesburg,2023-04-02,ODI # 4563,Wesley Barresi,Right hand Bat,Batter
4,6,6,0,0,66.66,3,1,1,v Zimbabwe,Harare,2023-06-20,ODI # 4589,Wesley Barresi,Right hand Bat,Batter
29,52,44,6,0,65.90,3,1,2,v U.S.A.,Harare,2023-06-22,ODI # 4594,Wesley Barresi,Right hand Bat,Batter
3,7,4,0,0,75.00,3,1,2,v Nepal,Harare,2023-06-24,ODI # 4598,Wesley Barresi,Right hand Bat,Batter
27,39,34,2,0,79.41,3,1,2,v West Indies,Harare,2023-06-26,ODI # 4602,Wesley Barresi,Right hand Bat,Batter
52,64,50,6,1,104.00,3,1,2,v Sri Lanka,Bulawayo,2023-06-30,ODI # 4606,Wesley Barresi,Right hand Bat,Batter
97,103,65,10,3,149.23,3,1,1,v Oman,Harare,2023-07-03,ODI # 4611,Wesley Barresi,Right hand Bat,Batter
11,28,18,2,0,61.11,3,1,2,v Scotland,Bulawayo,2023-07-06,ODI # 4616,Wesley Barresi,Right hand Bat,Batter
0,7,6,0,0,0.00,3,1,2,v Sri Lanka,Harare,2023-07-09,ODI # 4620,Wesley Barresi,Right hand Bat,Batter
1,4,1,0,0,100.00,11,0,1,v West Indies,Amstelveen,2022-06-02,ODI # 4395,Shariz Ahmad,Left hand Bat,Bowler
5,19,8,0,0,62.50,9,1,2,v Pakistan,Rotterdam,2022-08-21,ODI # 4455,Shariz Ahmad,Left hand Bat,Bowler
30,72,37,2,0,81.08,8,1,2,v Zimbabwe,Harare,2023-03-21,ODI # 4543,Shariz Ahmad,Left hand Bat,Bowler
8,18,9,0,0,88.88,8,1,2,v Zimbabwe,Harare,2023-03-23,ODI # 4546,Shariz Ahmad,Left hand Bat,Bowler
14,26,13,1,0,107.69,8,1,1,v Zimbabwe,Harare,2023-03-25,ODI # 4549,Shariz Ahmad,Left hand Bat,Bowler
2,19,13,0,0,15.38,7,1,1,v South Africa,Benoni,2023-03-31,ODI # 4558,Shariz Ahmad,Left hand Bat,Bowler
2,16,9,0,0,22.22,7,1,2,v South Africa,Johannesburg,2023-04-02,ODI # 4563,Shariz Ahmad,Left hand Bat,Bowler
2,19,18,0,0,11.11,9,1,2,v Sri Lanka,Bulawayo,2023-06-30,ODI # 4606,Shariz Ahmad,Left hand Bat,Bowler
2,11,4,0,0,50.00,8,1,2,v Afghanistan,Doha,2022-01-25,ODI # 4350,Clayton Floyd,Right hand Bat,Bowler
2,7,5,0,0,40.00,10,1,2,v New Zealand,Hamilton,2022-04-04,ODI # 4383,Clayton Floyd,Right hand Bat,Bowler
0,5,1,0,0,0.00,10,0,2,v West Indies,Harare,2023-06-26,ODI # 4602,Clayton Floyd,Right hand Bat,Bowler
9,6,7,2,0,128.57,11,1,2,v Sri Lanka,Harare,2023-07-09,ODI # 4620,Clayton Floyd,Right hand Bat,Bowler
0,1,4,0,0,0.0,4,1,2,v Zimbabwe,Deventer,2019-06-21,ODI # 4167,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
12,-,26,0,0,46.15,7,1,1,v Scotland,Rotterdam,2021-05-19,ODI # 4288,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
23,67,54,2,0,42.59,7,1,1,v Ireland,Utrecht,2021-06-02,ODI # 4293,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
2,32,24,0,0,8.33,7,1,1,v Ireland,Utrecht,2021-06-04,ODI # 4294,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
8,20,15,1,0,53.33,7,1,2,v Afghanistan,Doha,2022-01-21,ODI # 4345,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
12,-,20,1,0,60.0,7,1,2,v Afghanistan,Doha,2022-01-23,ODI # 4348,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
13,36,28,1,0,46.42,6,1,2,v Afghanistan,Doha,2022-01-25,ODI # 4350,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
34,31,31,2,1,109.67,7,0,1,v Zimbabwe,Harare,2023-06-20,ODI # 4589,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
3,6,5,0,0,60.0,7,1,2,v West Indies,Harare,2023-06-26,ODI # 4602,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
2,6,5,0,0,40.0,7,1,2,v Sri Lanka,Bulawayo,2023-06-30,ODI # 4606,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
33,23,17,3,2,194.11,6,1,1,v Oman,Harare,2023-07-03,ODI # 4611,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
33,46,32,3,1,103.12,7,0,2,v Scotland,Bulawayo,2023-07-06,ODI # 4616,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
6,11,7,1,0,85.71,7,1,2,v Sri Lanka,Harare,2023-07-09,ODI # 4620,Saqib Zulfiqar,Right hand Bat,Bowling Allrounder
