Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
15.0,47,39.0,0,0,38.46,3,1,1,v Australia,SCG,2014-01-19,ODI # 3457,Ben Stokes,Left hand Bat,Allrounder
70.0,93,84.0,6,1,83.33,3,1,1,v Australia,Western Australia Cricket Association Ground,2014-01-24,ODI # 3461,Ben Stokes,Left hand Bat,Allrounder
0.0,10,6.0,0,0,0.00,3,1,2,v Australia,Adelaide Oval,2014-01-26,ODI # 3463,Ben Stokes,Left hand Bat,Allrounder
5.0,10,7.0,0,0,71.42,5,1,2,v West Indies,North Sound,2014-02-28,ODI # 3477,Ben Stokes,Left hand Bat,Allrounder
4.0,20,9.0,0,0,44.44,5,1,2,v West Indies,North Sound,2014-03-02,ODI # 3480,Ben Stokes,Left hand Bat,Allrounder
0.0,1,1.0,0,0,0.00,3,1,1,v West Indies,North Sound,2014-03-05,ODI # 3484,Ben Stokes,Left hand Bat,Allrounder
23.0,30,29.0,3,0,79.31,7,1,2,v India,Sophia Gardens,2014-08-27,ODI # 3517,Ben Stokes,Left hand Bat,Allrounder
2.0,8,7.0,0,0,28.57,7,1,1,v India,Trent Bridge,2014-08-30,ODI # 3520,Ben Stokes,Left hand Bat,Allrounder
33.0,35,23.0,3,2,143.47,7,0,1,v India,Headingley,2014-09-05,ODI # 3525,Ben Stokes,Left hand Bat,Allrounder
16.0,28,27.0,0,0,59.25,8,1,2,v Sri Lanka,Colombo (RPS),2014-11-26,ODI # 3554,Ben Stokes,Left hand Bat,Allrounder
6.0,18,6.0,1,0,100.00,8,1,1,v Sri Lanka,Colombo (RPS),2014-12-07,ODI # 3563,Ben Stokes,Left hand Bat,Allrounder
10.0,26,15.0,1,0,66.66,5,1,1,v New Zealand,Edgbaston,2015-06-09,ODI # 3654,Ben Stokes,Left hand Bat,Allrounder
28.0,23,17.0,2,1,164.70,5,1,2,v New Zealand,Kennington Oval,2015-06-12,ODI # 3655,Ben Stokes,Left hand Bat,Allrounder
68.0,86,47.0,7,2,144.68,5,1,1,v New Zealand,The Rose Bowl,2015-06-14,ODI # 3656,Ben Stokes,Left hand Bat,Allrounder
19.0,19,12.0,2,1,158.33,5,0,2,v New Zealand,Trent Bridge,2015-06-17,ODI # 3657,Ben Stokes,Left hand Bat,Allrounder
17.0,12,13.0,3,0,130.76,5,1,2,v New Zealand,Riverside Ground,2015-06-20,ODI # 3659,Ben Stokes,Left hand Bat,Allrounder
13.0,24,23.0,1,0,56.52,5,1,2,v Australia,The Rose Bowl,2015-09-03,ODI # 3680,Ben Stokes,Left hand Bat,Allrounder
10.0,18,7.0,1,0,142.85,5,1,2,v Australia,Lord's,2015-09-05,ODI # 3681,Ben Stokes,Left hand Bat,Allrounder
14.0,22,20.0,1,0,70.00,5,1,1,v Australia,Emirates Old Trafford,2015-09-08,ODI # 3682,Ben Stokes,Left hand Bat,Allrounder
41.0,63,54.0,5,0,75.92,5,1,2,v Australia,Headingley,2015-09-11,ODI # 3683,Ben Stokes,Left hand Bat,Allrounder
42.0,71,51.0,6,1,82.35,5,1,1,v Australia,Emirates Old Trafford,2015-09-13,ODI # 3684,Ben Stokes,Left hand Bat,Allrounder
57.0,55,38.0,4,3,150.00,6,1,1,v South Africa,Bloemfontein,2016-02-03,ODI # 3732,Ben Stokes,Left hand Bat,Allrounder
0.0,11,6.0,0,0,0.00,5,1,2,v South Africa,Gqeberha,2016-02-06,ODI # 3734,Ben Stokes,Left hand Bat,Allrounder
53.0,58,37.0,5,2,143.24,6,1,1,v South Africa,Centurion,2016-02-09,ODI # 3736,Ben Stokes,Left hand Bat,Allrounder
2.0,-,2.0,0,0,100.00,5,1,1,v South Africa,Johannesburg,2016-02-12,ODI # 3737,Ben Stokes,Left hand Bat,Allrounder
29.0,43,32.0,1,1,90.62,5,1,1,v South Africa,Cape Town,2016-02-14,ODI # 3738,Ben Stokes,Left hand Bat,Allrounder
15.0,33,20.0,1,0,75.00,5,0,2,v Pakistan,The Rose Bowl,2016-08-24,ODI # 3770,Ben Stokes,Left hand Bat,Allrounder
42.0,33,30.0,6,1,140.00,5,1,2,v Pakistan,Lord's,2016-08-27,ODI # 3771,Ben Stokes,Left hand Bat,Allrounder
69.0,127,70.0,6,2,98.57,5,1,2,v Pakistan,Headingley,2016-09-01,ODI # 3775,Ben Stokes,Left hand Bat,Allrounder
75.0,117,76.0,5,3,98.68,5,1,1,v Pakistan,Sophia Gardens,2016-09-04,ODI # 3777,Ben Stokes,Left hand Bat,Allrounder
101.0,120,100.0,8,4,101.00,5,1,1,v Bangladesh,Mirpur,2016-10-07,ODI # 3791,Ben Stokes,Left hand Bat,Allrounder
0.0,6,5.0,0,0,0.00,5,1,2,v Bangladesh,Mirpur,2016-10-09,ODI # 3793,Ben Stokes,Left hand Bat,Allrounder
47.0,85,48.0,1,2,97.91,5,0,2,v Bangladesh,Chattogram,2016-10-12,ODI # 3794,Ben Stokes,Left hand Bat,Allrounder
62.0,42,40.0,2,5,155.00,6,1,1,v India,Maharashtra Cricket Association Stadium,2017-01-15,ODI # 3819,Ben Stokes,Left hand Bat,Allrounder
1.0,4,3.0,0,0,33.33,5,1,2,v India,Cuttack,2017-01-19,ODI # 3821,Ben Stokes,Left hand Bat,Allrounder
57.0,60,39.0,4,2,146.15,6,0,1,v India,Eden Gardens,2017-01-22,ODI # 3824,Ben Stokes,Left hand Bat,Allrounder
55.0,81,61.0,0,3,90.16,6,1,1,v West Indies,North Sound,2017-03-03,ODI # 3845,Ben Stokes,Left hand Bat,Allrounder
1.0,6,5.0,0,0,20.00,5,1,2,v West Indies,North Sound,2017-03-05,ODI # 3848,Ben Stokes,Left hand Bat,Allrounder
34.0,-,20.0,4,1,170.00,6,1,1,v West Indies,Bridgetown,2017-03-09,ODI # 3849,Ben Stokes,Left hand Bat,Allrounder
25.0,49,30.0,0,1,83.33,5,1,1,v South Africa,Headingley,2017-05-24,ODI # 3872,Ben Stokes,Left hand Bat,Allrounder
101.0,124,79.0,11,3,127.84,5,1,1,v South Africa,The Rose Bowl,2017-05-27,ODI # 3873,Ben Stokes,Left hand Bat,Allrounder
48.0,63,53.0,4,2,90.56,5,1,1,v New Zealand,Sophia Gardens,2017-06-06,ODI # 3880,Ben Stokes,Left hand Bat,Allrounder
102.0,136,109.0,13,2,93.57,5,0,2,v Australia,Edgbaston,2017-06-10,ODI # 3885,Ben Stokes,Left hand Bat,Allrounder
34.0,91,64.0,0,0,53.12,5,1,1,v Pakistan,Sophia Gardens,2017-06-14,ODI # 3889,Ben Stokes,Left hand Bat,Allrounder
23.0,15,10.0,1,2,230.00,5,0,2,v West Indies,Emirates Old Trafford,2017-09-19,ODI # 3911,Ben Stokes,Left hand Bat,Allrounder
73.0,75,63.0,5,3,115.87,5,1,1,v West Indies,County Ground Bristol,2017-09-24,ODI # 3915,Ben Stokes,Left hand Bat,Allrounder
12.0,26,22.0,1,0,54.54,5,1,1,v New Zealand,Hamilton,2018-02-25,ODI # 3980,Ben Stokes,Left hand Bat,Allrounder
63.0,92,74.0,7,1,85.13,5,0,2,v New Zealand,Mount Maunganui,2018-02-28,ODI # 3981,Ben Stokes,Left hand Bat,Allrounder
39.0,88,73.0,2,0,53.42,5,1,1,v New Zealand,Wellington,2018-03-03,ODI # 3982,Ben Stokes,Left hand Bat,Allrounder
1.0,4,3.0,0,0,33.33,6,1,1,v New Zealand,Dunedin,2018-03-07,ODI # 3989,Ben Stokes,Left hand Bat,Allrounder
26.0,20,18.0,1,2,144.44,5,0,2,v New Zealand,Christchurch,2018-03-10,ODI # 3992,Ben Stokes,Left hand Bat,Allrounder
50.0,-,103.0,2,0,48.54,5,1,1,v India,Trent Bridge,2018-07-12,ODI # 4014,Ben Stokes,Left hand Bat,Allrounder
5.0,-,8.0,0,0,62.50,5,1,1,v India,Lord's,2018-07-14,ODI # 4016,Ben Stokes,Left hand Bat,Allrounder
15.0,29,22.0,1,0,68.18,5,1,1,v Sri Lanka,Dambulla,2018-10-13,ODI # 4053,Ben Stokes,Left hand Bat,Allrounder
35.0,-,24.0,1,2,145.83,5,0,2,v Sri Lanka,Pallekele,2018-10-17,ODI # 4054,Ben Stokes,Left hand Bat,Allrounder
67.0,-,60.0,12,0,111.66,5,1,2,v Sri Lanka,Colombo (RPS),2018-10-23,ODI # 4058,Ben Stokes,Left hand Bat,Allrounder
20.0,31,25.0,2,0,80.00,5,0,2,v West Indies,Bridgetown,2019-02-20,ODI # 4096,Ben Stokes,Left hand Bat,Allrounder
79.0,118,85.0,7,2,92.94,5,1,2,v West Indies,Bridgetown,2019-02-22,ODI # 4097,Ben Stokes,Left hand Bat,Allrounder
11.0,-,10.0,1,0,110.00,6,1,1,v West Indies,St George's,2019-02-27,ODI # 4099,Ben Stokes,Left hand Bat,Allrounder
15.0,-,27.0,2,0,55.55,5,1,1,v West Indies,Gros Islet,2019-03-02,ODI # 4103,Ben Stokes,Left hand Bat,Allrounder
37.0,63,38.0,2,2,97.36,4,1,2,v Pakistan,County Ground Bristol,2019-05-14,ODI # 4135,Ben Stokes,Left hand Bat,Allrounder
71.0,104,64.0,5,3,110.93,4,0,2,v Pakistan,Trent Bridge,2019-05-17,ODI # 4138,Ben Stokes,Left hand Bat,Allrounder
21.0,50,29.0,2,0,72.41,6,1,1,v Pakistan,Headingley,2019-05-19,ODI # 4140,Ben Stokes,Left hand Bat,Allrounder
89.0,132,79.0,9,0,112.65,5,1,1,v South Africa,Kennington Oval,2019-05-30,ODI # 4143,Ben Stokes,Left hand Bat,Allrounder
13.0,27,18.0,1,0,72.22,5,1,2,v Pakistan,Trent Bridge,2019-06-03,ODI # 4148,Ben Stokes,Left hand Bat,Allrounder
6.0,13,7.0,0,0,85.71,6,1,1,v Bangladesh,Sophia Gardens,2019-06-08,ODI # 4153,Ben Stokes,Left hand Bat,Allrounder
10.0,12,6.0,2,0,166.66,4,0,2,v West Indies,The Rose Bowl,2019-06-14,ODI # 4158,Ben Stokes,Left hand Bat,Allrounder
2.0,14,6.0,0,0,33.33,6,1,1,v Afghanistan,Emirates Old Trafford,2019-06-18,ODI # 4163,Ben Stokes,Left hand Bat,Allrounder
82.0,135,89.0,7,4,92.13,5,0,2,v Sri Lanka,Headingley,2019-06-21,ODI # 4168,Ben Stokes,Left hand Bat,Allrounder
89.0,138,115.0,8,2,77.39,5,1,2,v Australia,Lord's,2019-06-25,ODI # 4173,Ben Stokes,Left hand Bat,Allrounder
79.0,80,54.0,6,3,146.29,5,1,1,v India,Edgbaston,2019-06-30,ODI # 4179,Ben Stokes,Left hand Bat,Allrounder
11.0,33,27.0,0,0,40.74,6,1,1,v New Zealand,Riverside Ground,2019-07-03,ODI # 4183,Ben Stokes,Left hand Bat,Allrounder
84.0,147,98.0,5,2,85.71,5,0,2,v New Zealand,Lord's,2019-07-14,ODI # 4192,Ben Stokes,Left hand Bat,Allrounder
1.0,10,11.0,0,0,9.09,3,1,2,v India,Maharashtra Cricket Association Stadium,2021-03-23,ODI # 4281,Ben Stokes,Left hand Bat,Allrounder
99.0,90,52.0,4,10,190.38,3,1,2,v India,Maharashtra Cricket Association Stadium,2021-03-26,ODI # 4283,Ben Stokes,Left hand Bat,Allrounder
35.0,53,39.0,4,1,89.74,3,1,2,v India,Maharashtra Cricket Association Stadium,2021-03-28,ODI # 4284,Ben Stokes,Left hand Bat,Allrounder
22.0,29,26.0,2,1,84.61,5,1,1,v Pakistan,Lord's,2021-07-10,ODI # 4300,Ben Stokes,Left hand Bat,Allrounder
32.0,32,28.0,4,1,114.28,5,1,2,v Pakistan,Edgbaston,2021-07-13,ODI # 4303,Ben Stokes,Left hand Bat,Allrounder
0.0,4,1.0,0,0,0.00,4,1,1,v India,Kennington Oval,2022-07-12,ODI # 4424,Ben Stokes,Left hand Bat,Allrounder
21.0,38,23.0,3,0,91.30,4,1,1,v India,Lord's,2022-07-14,ODI # 4428,Ben Stokes,Left hand Bat,Allrounder
27.0,58,29.0,4,0,93.10,4,1,1,v India,Emirates Old Trafford,2022-07-17,ODI # 4433,Ben Stokes,Left hand Bat,Allrounder
5.0,14,11.0,0,0,45.45,4,1,2,v South Africa,Riverside Ground,2022-07-19,ODI # 4434,Ben Stokes,Left hand Bat,Allrounder
9.0,13,7.0,1,0,128.57,11,0,1,v Sri Lanka,Dambulla,2018-10-13,ODI # 4053,Olly Stone,Right hand Bat,Bowler
0.0,4,1.0,0,0,0.00,11,0,1,v Australia,Adelaide Oval,2022-11-17,ODI # 4475,Olly Stone,Right hand Bat,Bowler
4.0,6,4.0,1,0,100.00,11,1,2,v Australia,MCG,2022-11-22,ODI # 4480,Olly Stone,Right hand Bat,Bowler
1.0,8,5.0,0,0,20.00,11,1,2,v South Africa,Bloemfontein,2023-01-27,ODI # 4512,Olly Stone,Right hand Bat,Bowler
6.0,38,27.0,0,0,22.22,11,1,1,v Australia,Emirates Old Trafford,2015-09-13,ODI # 3684,Reece Topley,Right hand Bat,Bowler
0.0,5,4.0,0,0,0.00,11,0,1,v Pakistan,Abu Dhabi,2015-11-11,ODI # 3707,Reece Topley,Right hand Bat,Bowler
0.0,4,2.0,0,0,0.00,11,0,1,v South Africa,Bloemfontein,2016-02-03,ODI # 3732,Reece Topley,Right hand Bat,Bowler
0.0,-,0.0,0,0,-,11,0,1,v South Africa,Johannesburg,2016-02-12,ODI # 3737,Reece Topley,Right hand Bat,Bowler
1.0,8,7.0,0,0,14.28,11,0,1,v South Africa,Cape Town,2016-02-14,ODI # 3738,Reece Topley,Right hand Bat,Bowler
1.0,5,1.0,0,0,100.00,11,0,2,v India,Maharashtra Cricket Association Stadium,2021-03-28,ODI # 4284,Reece Topley,Right hand Bat,Bowler
6.0,9,7.0,0,1,85.71,11,0,1,v India,Kennington Oval,2022-07-12,ODI # 4424,Reece Topley,Right hand Bat,Bowler
3.0,5,7.0,0,0,42.85,11,1,1,v India,Lord's,2022-07-14,ODI # 4428,Reece Topley,Right hand Bat,Bowler
0.0,2,1.0,0,0,0.00,11,1,1,v India,Emirates Old Trafford,2022-07-17,ODI # 4433,Reece Topley,Right hand Bat,Bowler
1.0,12,4.0,0,0,25.00,11,0,1,v South Africa,Emirates Old Trafford,2022-07-22,ODI # 4435,Reece Topley,Right hand Bat,Bowler
51.0,77,56.0,5,0,91.07,2,1,1,v Sri Lanka,Sophia Gardens,2016-07-02,ODI # 3758,James Vince,Right hand Bat,Batter
16.0,32,20.0,1,0,80.00,2,1,1,v Bangladesh,Mirpur,2016-10-07,ODI # 3791,James Vince,Right hand Bat,Batter
5.0,14,10.0,1,0,50.00,2,1,2,v Bangladesh,Mirpur,2016-10-09,ODI # 3793,James Vince,Right hand Bat,Batter
32.0,45,37.0,5,0,86.48,1,1,2,v Bangladesh,Chattogram,2016-10-12,ODI # 3794,James Vince,Right hand Bat,Batter
27.0,41,27.0,5,0,100.00,1,1,2,v India,Headingley,2018-07-17,ODI # 4018,James Vince,Right hand Bat,Batter
18.0,33,27.0,3,0,66.66,1,1,2,v Ireland,Dublin (Malahide),2019-05-03,ODI # 4127,James Vince,Right hand Bat,Batter
43.0,61,39.0,6,0,110.25,2,1,2,v Pakistan,Trent Bridge,2019-05-17,ODI # 4138,James Vince,Right hand Bat,Batter
33.0,34,32.0,7,0,103.12,1,1,1,v Pakistan,Headingley,2019-05-19,ODI # 4140,James Vince,Right hand Bat,Batter
26.0,37,31.0,3,0,83.87,1,1,1,v Afghanistan,Emirates Old Trafford,2019-06-18,ODI # 4163,James Vince,Right hand Bat,Batter
14.0,33,18.0,2,0,77.77,1,1,2,v Sri Lanka,Headingley,2019-06-21,ODI # 4168,James Vince,Right hand Bat,Batter
0.0,2,2.0,0,0,0.00,1,1,2,v Australia,Lord's,2019-06-25,ODI # 4173,James Vince,Right hand Bat,Batter
25.0,27,21.0,5,0,119.04,3,1,2,v Ireland,The Rose Bowl,2020-07-30,ODI # 4256,James Vince,Right hand Bat,Batter
16.0,36,26.0,3,0,61.53,3,1,2,v Ireland,The Rose Bowl,2020-08-01,ODI # 4257,James Vince,Right hand Bat,Batter
16.0,32,18.0,3,0,88.88,3,1,1,v Ireland,The Rose Bowl,2020-08-04,ODI # 4258,James Vince,Right hand Bat,Batter
56.0,70,52.0,8,0,107.69,4,1,1,v Pakistan,Lord's,2021-07-10,ODI # 4300,James Vince,Right hand Bat,Batter
102.0,160,95.0,11,0,107.36,4,1,2,v Pakistan,Edgbaston,2021-07-13,ODI # 4303,James Vince,Right hand Bat,Batter
5.0,16,6.0,0,0,83.33,4,1,1,v Australia,Adelaide Oval,2022-11-17,ODI # 4475,James Vince,Right hand Bat,Batter
60.0,118,72.0,3,2,83.33,4,1,2,v Australia,SCG,2022-11-19,ODI # 4477,James Vince,Right hand Bat,Batter
22.0,93,45.0,1,0,48.88,3,1,2,v Australia,MCG,2022-11-22,ODI # 4480,James Vince,Right hand Bat,Batter
6.0,15,9.0,1,0,66.66,4,1,2,v Bangladesh,Mirpur,2023-03-01,ODI # 4525,James Vince,Right hand Bat,Batter
5.0,17,16.0,0,0,31.25,4,1,1,v Bangladesh,Mirpur,2023-03-03,ODI # 4528,James Vince,Right hand Bat,Batter
38.0,76,44.0,3,1,86.36,4,1,2,v Bangladesh,Chattogram,2023-03-06,ODI # 4531,James Vince,Right hand Bat,Batter
8.0,12,9.0,1,0,88.88,9,1,1,v New Zealand,The Rose Bowl,2015-06-14,ODI # 3656,David Willey,Left hand Bat,Bowling Allrounder
7.0,10,9.0,1,0,77.77,8,1,2,v New Zealand,Riverside Ground,2015-06-20,ODI # 3659,David Willey,Left hand Bat,Bowling Allrounder
12.0,11,9.0,0,1,133.33,9,0,2,v Australia,Headingley,2015-09-11,ODI # 3683,David Willey,Left hand Bat,Bowling Allrounder
0.0,3,2.0,0,0,0.00,8,1,1,v Australia,Emirates Old Trafford,2015-09-13,ODI # 3684,David Willey,Left hand Bat,Bowling Allrounder
13.0,39,24.0,0,0,54.16,10,1,1,v Pakistan,Abu Dhabi,2015-11-11,ODI # 3707,David Willey,Left hand Bat,Bowling Allrounder
5.0,10,5.0,0,0,100.00,10,0,1,v South Africa,Bloemfontein,2016-02-03,ODI # 3732,David Willey,Left hand Bat,Bowling Allrounder
13.0,14,7.0,0,1,185.71,9,0,1,v South Africa,Centurion,2016-02-09,ODI # 3736,David Willey,Left hand Bat,Bowling Allrounder
7.0,17,12.0,0,0,58.33,9,1,2,v Sri Lanka,Trent Bridge,2016-06-21,ODI # 3751,David Willey,Left hand Bat,Bowling Allrounder
4.0,15,8.0,0,0,50.00,8,0,2,v Pakistan,Headingley,2016-09-01,ODI # 3775,David Willey,Left hand Bat,Bowling Allrounder
6.0,24,15.0,0,0,40.00,9,1,1,v Pakistan,Sophia Gardens,2016-09-04,ODI # 3777,David Willey,Left hand Bat,Bowling Allrounder
0.0,2,1.0,0,0,0.00,9,0,1,v Bangladesh,Mirpur,2016-10-07,ODI # 3791,David Willey,Left hand Bat,Bowling Allrounder
9.0,39,31.0,1,0,29.03,10,1,2,v Bangladesh,Mirpur,2016-10-09,ODI # 3793,David Willey,Left hand Bat,Bowling Allrounder
10.0,6,5.0,0,1,200.00,9,0,1,v India,Maharashtra Cricket Association Stadium,2017-01-15,ODI # 3819,David Willey,Left hand Bat,Bowling Allrounder
5.0,8,4.0,0,0,125.00,10,0,2,v India,Cuttack,2017-01-19,ODI # 3821,David Willey,Left hand Bat,Bowling Allrounder
1.0,3,1.0,0,0,100.00,8,0,1,v Ireland,Lord's,2017-05-07,ODI # 3865,David Willey,Left hand Bat,Bowling Allrounder
26.0,62,39.0,3,0,66.66,8,1,1,v South Africa,Lord's,2017-05-29,ODI # 3874,David Willey,Left hand Bat,Bowling Allrounder
1.0,8,3.0,0,0,33.33,10,0,1,v West Indies,County Ground Bristol,2017-09-24,ODI # 3915,David Willey,Left hand Bat,Bowling Allrounder
2.0,-,6.0,0,0,33.33,9,1,1,v Australia,Western Australia Cricket Association Ground,2018-01-28,ODI # 3968,David Willey,Left hand Bat,Bowling Allrounder
11.0,15,9.0,1,0,122.22,9,0,1,v New Zealand,Hamilton,2018-02-25,ODI # 3980,David Willey,Left hand Bat,Bowling Allrounder
7.0,-,4.0,1,0,175.00,8,1,2,v Scotland,Edinburgh,2018-06-10,ODI # 4008,David Willey,Left hand Bat,Bowling Allrounder
35.0,49,41.0,5,1,85.36,8,0,2,v Australia,Kennington Oval,2018-06-13,ODI # 4009,David Willey,Left hand Bat,Bowling Allrounder
11.0,17,10.0,2,0,110.00,8,1,1,v Australia,Sophia Gardens,2018-06-16,ODI # 4010,David Willey,Left hand Bat,Bowling Allrounder
1.0,-,1.0,0,0,100.00,8,0,1,v Australia,Trent Bridge,2018-06-19,ODI # 4011,David Willey,Left hand Bat,Bowling Allrounder
1.0,-,4.0,0,0,25.00,8,1,1,v India,Trent Bridge,2018-07-12,ODI # 4014,David Willey,Left hand Bat,Bowling Allrounder
50.0,-,31.0,5,1,161.29,8,1,1,v India,Lord's,2018-07-14,ODI # 4016,David Willey,Left hand Bat,Bowling Allrounder
20.0,53,38.0,3,0,52.63,7,1,2,v Ireland,Dublin (Malahide),2019-05-03,ODI # 4127,David Willey,Left hand Bat,Bowling Allrounder
14.0,23,11.0,0,1,127.27,9,1,1,v Pakistan,Headingley,2019-05-19,ODI # 4140,David Willey,Left hand Bat,Bowling Allrounder
47.0,59,46.0,5,2,102.17,8,0,2,v Ireland,The Rose Bowl,2020-08-01,ODI # 4257,David Willey,Left hand Bat,Bowling Allrounder
51.0,60,42.0,3,3,121.42,8,1,1,v Ireland,The Rose Bowl,2020-08-04,ODI # 4258,David Willey,Left hand Bat,Bowling Allrounder
21.0,53,26.0,3,0,80.76,8,1,1,v India,Kennington Oval,2022-07-12,ODI # 4424,David Willey,Left hand Bat,Bowling Allrounder
41.0,69,49.0,2,2,83.67,8,1,1,v India,Lord's,2022-07-14,ODI # 4428,David Willey,Left hand Bat,Bowling Allrounder
18.0,36,15.0,1,1,120.00,8,1,1,v India,Emirates Old Trafford,2022-07-17,ODI # 4433,David Willey,Left hand Bat,Bowling Allrounder
21.0,32,21.0,1,1,100.00,9,1,1,v South Africa,Emirates Old Trafford,2022-07-22,ODI # 4435,David Willey,Left hand Bat,Bowling Allrounder
34.0,55,40.0,3,0,85.00,9,0,1,v Australia,Adelaide Oval,2022-11-17,ODI # 4475,David Willey,Left hand Bat,Bowling Allrounder
6.0,10,8.0,1,0,75.00,10,1,2,v Australia,SCG,2022-11-19,ODI # 4477,David Willey,Left hand Bat,Bowling Allrounder
12.0,15,7.0,2,0,171.42,10,0,2,v Australia,MCG,2022-11-22,ODI # 4480,David Willey,Left hand Bat,Bowling Allrounder
8.0,11,9.0,2,0,88.88,8,1,2,v South Africa,Bloemfontein,2023-01-27,ODI # 4512,David Willey,Left hand Bat,Bowling Allrounder
12.0,15,15.0,0,0,80.00,9,1,1,v Australia,SCG,2011-01-23,ODI # 3086,Chris Woakes,Right hand Bat,Allrounder
8.0,27,25.0,0,0,32.00,8,1,2,v Australia,Brisbane Cricket Ground,2011-01-30,ODI # 3091,Chris Woakes,Right hand Bat,Allrounder
0.0,1,0.0,0,0,-,8,0,1,v Australia,SCG,2011-02-02,ODI # 3094,Chris Woakes,Right hand Bat,Allrounder
19.0,19,13.0,2,0,146.15,8,0,1,v Ireland,Dublin,2011-08-25,ODI # 3185,Chris Woakes,Right hand Bat,Allrounder
33.0,63,44.0,3,0,75.00,8,0,1,v South Africa,Trent Bridge,2012-09-05,ODI # 3304,Chris Woakes,Right hand Bat,Allrounder
0.0,2,3.0,0,0,0.00,8,1,2,v India,Kochi,2013-01-15,ODI # 3320,Chris Woakes,Right hand Bat,Allrounder
17.0,22,16.0,3,0,106.25,7,1,1,v New Zealand,Hamilton,2013-02-17,ODI # 3335,Chris Woakes,Right hand Bat,Allrounder
3.0,20,8.0,0,0,37.50,7,0,2,v New Zealand,Auckland,2013-02-23,ODI # 3338,Chris Woakes,Right hand Bat,Allrounder
36.0,59,53.0,2,0,67.92,7,1,1,v New Zealand,Lord's,2013-05-31,ODI # 3360,Chris Woakes,Right hand Bat,Allrounder
13.0,30,15.0,0,0,86.66,7,1,2,v New Zealand,The Rose Bowl,2013-06-02,ODI # 3361,Chris Woakes,Right hand Bat,Allrounder
20.0,25,23.0,0,1,86.95,8,1,2,v India,Sophia Gardens,2014-08-27,ODI # 3517,Chris Woakes,Right hand Bat,Allrounder
15.0,28,27.0,0,0,55.55,8,1,1,v India,Trent Bridge,2014-08-30,ODI # 3520,Chris Woakes,Right hand Bat,Allrounder
10.0,15,18.0,0,0,55.55,8,1,1,v India,Edgbaston,2014-09-02,ODI # 3523,Chris Woakes,Right hand Bat,Allrounder
9.0,9,9.0,2,0,100.00,8,1,1,v India,Headingley,2014-09-05,ODI # 3525,Chris Woakes,Right hand Bat,Allrounder
7.0,14,11.0,1,0,63.63,9,1,2,v Sri Lanka,Colombo (RPS),2014-11-26,ODI # 3554,Chris Woakes,Right hand Bat,Allrounder
15.0,35,20.0,2,0,75.00,8,1,1,v Sri Lanka,Colombo (RPS),2014-11-29,ODI # 3557,Chris Woakes,Right hand Bat,Allrounder
6.0,10,9.0,0,0,66.66,9,1,1,v Sri Lanka,Colombo (RPS),2014-12-07,ODI # 3563,Chris Woakes,Right hand Bat,Allrounder
41.0,65,49.0,4,0,83.67,8,1,2,v Sri Lanka,Pallekele,2014-12-13,ODI # 3567,Chris Woakes,Right hand Bat,Allrounder
34.0,48,37.0,2,0,91.89,8,1,2,v Sri Lanka,Colombo (RPS),2014-12-16,ODI # 3569,Chris Woakes,Right hand Bat,Allrounder
8.0,23,13.0,0,0,61.53,8,1,1,v Australia,SCG,2015-01-16,ODI # 3578,Chris Woakes,Right hand Bat,Allrounder
0.0,2,1.0,0,0,0.00,8,1,1,v Australia,Hobart,2015-01-23,ODI # 3589,Chris Woakes,Right hand Bat,Allrounder
4.0,15,9.0,0,0,44.44,8,0,2,v India,Western Australia Cricket Association Ground,2015-01-30,ODI # 3595,Chris Woakes,Right hand Bat,Allrounder
0.0,1,1.0,0,0,0.00,8,1,2,v Australia,Western Australia Cricket Association Ground,2015-02-01,ODI # 3597,Chris Woakes,Right hand Bat,Allrounder
37.0,54,42.0,2,0,88.09,8,1,2,v Australia,MCG,2015-02-14,ODI # 3600,Chris Woakes,Right hand Bat,Allrounder
1.0,3,2.0,0,0,50.00,8,1,1,v New Zealand,Wellington,2015-02-20,ODI # 3607,Chris Woakes,Right hand Bat,Allrounder
1.0,4,2.0,0,0,50.00,8,1,1,v Scotland,Christchurch,2015-02-23,ODI # 3611,Chris Woakes,Right hand Bat,Allrounder
9.0,19,8.0,1,0,112.50,8,0,1,v Sri Lanka,Wellington,2015-03-01,ODI # 3619,Chris Woakes,Right hand Bat,Allrounder
42.0,59,40.0,3,0,105.00,8,0,2,v Bangladesh,Adelaide Oval,2015-03-09,ODI # 3630,Chris Woakes,Right hand Bat,Allrounder
0.0,1,1.0,0,0,0.00,8,1,2,v Australia,The Rose Bowl,2015-09-03,ODI # 3680,Chris Woakes,Right hand Bat,Allrounder
6.0,11,12.0,1,0,50.00,8,1,2,v Australia,Lord's,2015-09-05,ODI # 3681,Chris Woakes,Right hand Bat,Allrounder
14.0,14,11.0,0,1,127.27,9,0,1,v Australia,Emirates Old Trafford,2015-09-08,ODI # 3682,Chris Woakes,Right hand Bat,Allrounder
33.0,72,49.0,1,0,67.34,8,1,1,v Pakistan,Abu Dhabi,2015-11-11,ODI # 3707,Chris Woakes,Right hand Bat,Allrounder
33.0,-,38.0,3,0,86.84,8,1,1,v South Africa,Johannesburg,2016-02-12,ODI # 3737,Chris Woakes,Right hand Bat,Allrounder
