Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
27.0,47,29.0,4,0,93.10,3,1,1,v Pakistan,Sophia Gardens,2017-06-12,ODI # 3888,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
86.0,112,80.0,8,1,107.50,3,1,1,v Zimbabwe,Galle,2017-06-30,ODI # 3897,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,1,1.0,0,0,0.00,3,1,2,v Zimbabwe,Galle,2017-07-02,ODI # 3899,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
28.0,54,25.0,2,0,112.00,3,0,2,v Zimbabwe,Hambantota,2017-07-06,ODI # 3901,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,3,1.0,0,0,0.00,6,1,1,v Zimbabwe,Hambantota,2017-07-08,ODI # 3903,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
1.0,14,8.0,0,0,12.50,3,1,1,v Zimbabwe,Hambantota,2017-07-10,ODI # 3904,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
36.0,-,37.0,5,0,97.29,3,1,1,v India,Dambulla,2017-08-20,ODI # 3905,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
19.0,-,48.0,2,0,39.58,3,1,1,v India,Pallekele,2017-08-24,ODI # 3906,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
1.0,-,10.0,0,0,10.00,3,1,1,v India,Pallekele,2017-08-27,ODI # 3907,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
1.0,-,7.0,0,0,14.28,3,1,2,v India,Colombo (RPS),2017-08-31,ODI # 3908,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
2.0,-,8.0,0,0,25.00,5,1,2,v Pakistan,Dubai (DSC),2017-10-13,ODI # 3922,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
10.0,-,24.0,1,0,41.66,3,1,2,v Pakistan,Abu Dhabi,2017-10-16,ODI # 3924,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,-,4.0,0,0,0.00,3,1,2,v Zimbabwe,Mirpur,2018-01-17,ODI # 3955,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
19.0,-,34.0,1,0,55.88,3,1,2,v Bangladesh,Mirpur,2018-01-19,ODI # 3959,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
36.0,-,44.0,4,0,81.81,3,1,2,v Zimbabwe,Mirpur,2018-01-21,ODI # 3962,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
28.0,-,9.0,2,3,311.11,3,1,1,v Bangladesh,Mirpur,2018-01-27,ODI # 3967,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
3.0,-,6.0,0,0,50.00,3,1,1,v South Africa,Dambulla,2018-07-29,ODI # 4025,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,-,1.0,0,0,0.00,3,1,1,v South Africa,Dambulla,2018-08-01,ODI # 4027,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
31.0,-,34.0,4,0,91.17,4,1,2,v South Africa,Pallekele,2018-08-05,ODI # 4029,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
14.0,-,13.0,0,1,107.69,3,1,1,v South Africa,Pallekele,2018-08-08,ODI # 4030,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
38.0,-,43.0,5,0,88.37,4,1,1,v South Africa,Colombo (RPS),2018-08-12,ODI # 4031,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,-,1.0,0,0,0.00,2,1,2,v Bangladesh,Dubai (DSC),2018-09-15,ODI # 4036,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,-,2.0,0,0,0.00,1,1,2,v Afghanistan,Abu Dhabi,2018-09-17,ODI # 4038,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,-,1.0,0,0,0.00,3,1,1,v England,Pallekele,2018-10-17,ODI # 4054,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
5.0,-,14.0,0,0,35.71,4,1,1,v England,Pallekele,2018-10-20,ODI # 4055,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
56.0,-,33.0,1,6,169.69,4,1,1,v England,Colombo (RPS),2018-10-23,ODI # 4058,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
18.0,-,20.0,2,0,90.00,4,1,2,v New Zealand,Mount Maunganui,2019-01-03,ODI # 4074,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
20.0,-,30.0,2,0,66.66,4,1,2,v New Zealand,Mount Maunganui,2019-01-05,ODI # 4075,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,-,0.0,0,0,-,4,1,2,v New Zealand,Nelson,2019-01-08,ODI # 4076,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
60.0,95,73.0,5,1,82.19,5,1,1,v South Africa,Johannesburg,2019-03-03,ODI # 4104,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
24.0,41,31.0,2,0,77.41,5,1,2,v South Africa,Centurion,2019-03-06,ODI # 4107,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
41.0,49,31.0,4,2,132.25,4,1,2,v South Africa,Durban,2019-03-10,ODI # 4112,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
21.0,68,42.0,1,0,50.00,4,1,1,v South Africa,Gqeberha,2019-03-13,ODI # 4114,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
56.0,129,84.0,3,0,66.66,4,1,1,v South Africa,Cape Town,2019-03-16,ODI # 4115,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
66.0,-,56.0,4,3,117.85,3,1,1,v Scotland,Edinburgh,2019-05-21,ODI # 4142,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,3,1.0,0,0,0.00,4,1,1,v New Zealand,Sophia Gardens,2019-06-01,ODI # 4145,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
2.0,4,2.0,0,0,100.00,4,1,1,v Afghanistan,Sophia Gardens,2019-06-04,ODI # 4149,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
30.0,68,37.0,0,2,81.08,4,1,2,v Australia,Kennington Oval,2019-06-15,ODI # 4159,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
46.0,110,68.0,2,0,67.64,4,1,1,v England,Headingley,2019-06-21,ODI # 4168,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
23.0,75,51.0,2,0,45.09,4,1,1,v South Africa,Riverside Ground,2019-06-28,ODI # 4176,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
39.0,53,41.0,4,0,95.12,4,1,1,v West Indies,Riverside Ground,2019-07-01,ODI # 4180,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
3.0,15,13.0,0,0,23.07,4,1,1,v India,Headingley,2019-07-06,ODI # 4187,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
43.0,-,49.0,4,0,87.75,4,1,1,v Bangladesh,Colombo (RPS),2019-07-26,ODI # 4193,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
41.0,-,74.0,4,0,55.40,4,0,2,v Bangladesh,Colombo (RPS),2019-07-28,ODI # 4194,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
54.0,-,58.0,5,1,93.10,4,1,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
20.0,-,25.0,2,1,80.00,4,1,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
119.0,-,119.0,12,0,100.00,4,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
55.0,-,48.0,6,1,114.58,4,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
24.0,43,36.0,2,0,66.66,4,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
15.0,31,22.0,0,1,68.18,4,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
22.0,56,36.0,0,1,61.11,4,1,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
26.0,29,24.0,6,0,108.33,2,1,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
7.0,21,9.0,1,0,77.77,2,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
36.0,69,51.0,4,0,70.58,2,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
86.0,139,87.0,8,1,98.85,3,0,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
36.0,75,41.0,2,1,87.80,3,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
87.0,128,85.0,8,0,102.35,3,1,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
14.0,22,21.0,1,1,66.66,3,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
26.0,61,40.0,3,0,65.00,3,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
1.0,18,5.0,0,0,20.00,2,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
2.0,15,8.0,0,0,25.00,2,0,2,v Afghanistan,Pallekele,2022-11-27,ODI # 4488,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
67.0,68,61.0,8,1,109.83,2,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,9,4.0,0,0,0.00,3,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
34.0,59,34.0,3,1,100.00,3,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
4.0,11,7.0,1,0,57.14,3,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,22,16.0,0,0,0.00,3,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,8,6.0,0,0,0.00,3,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
11.0,28,17.0,2,0,64.70,3,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
78.0,117,75.0,7,1,104.00,3,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
11.0,20,17.0,1,0,64.70,3,0,2,v Afghanistan,Hambantota,2023-06-07,ODI # 4583,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
78.0,-,63.0,10,0,123.80,3,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
0.0,2,1.0,0,0,0.00,3,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
1.0,17,16.0,0,0,6.25,3,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
10.0,20,14.0,1,0,71.42,3,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
25.0,45,42.0,2,0,59.52,3,0,2,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
34.0,37,43.0,3,0,79.06,3,0,2,v West Indies,Harare,2023-07-07,ODI # 4618,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
43.0,58,52.0,5,1,82.69,3,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Kusal Mendis,Right hand Bat,Wicketkeeper Batter
4.0,6,7.0,1,0,57.14,1,1,2,v England,Emirates Old Trafford,2011-07-09,ODI # 3170,Dimuth Karunaratne,Left hand Bat,Opening Batter
60.0,110,82.0,3,0,73.17,2,1,1,v Scotland,Edinburgh,2011-07-13,ODI # 3172,Dimuth Karunaratne,Left hand Bat,Opening Batter
0.0,1,1.0,0,0,0.00,1,1,1,v New Zealand,Hambantota,2013-11-10,ODI # 3432,Dimuth Karunaratne,Left hand Bat,Opening Batter
4.0,9,8.0,0,0,50.00,1,1,1,v New Zealand,Hambantota,2013-11-12,ODI # 3434,Dimuth Karunaratne,Left hand Bat,Opening Batter
16.0,35,12.0,1,0,133.33,9,0,2,v Pakistan,Dubai (DSC),2013-12-20,ODI # 3446,Dimuth Karunaratne,Left hand Bat,Opening Batter
0.0,2,4.0,0,0,0.00,3,1,2,v Pakistan,Sharjah,2013-12-22,ODI # 3447,Dimuth Karunaratne,Left hand Bat,Opening Batter
5.0,17,8.0,0,0,62.50,1,1,1,v New Zealand,Christchurch,2015-01-11,ODI # 3574,Dimuth Karunaratne,Left hand Bat,Opening Batter
21.0,48,38.0,3,0,55.26,1,1,2,v New Zealand,Hamilton,2015-01-15,ODI # 3577,Dimuth Karunaratne,Left hand Bat,Opening Batter
5.0,19,16.0,0,0,31.25,1,1,1,v New Zealand,Nelson,2015-01-20,ODI # 3585,Dimuth Karunaratne,Left hand Bat,Opening Batter
12.0,16,13.0,1,0,92.30,9,1,2,v New Zealand,Dunedin,2015-01-23,ODI # 3588,Dimuth Karunaratne,Left hand Bat,Opening Batter
26.0,33,34.0,2,0,76.47,5,1,2,v New Zealand,Dunedin,2015-01-25,ODI # 3590,Dimuth Karunaratne,Left hand Bat,Opening Batter
14.0,32,21.0,0,0,66.66,5,1,2,v New Zealand,Christchurch,2015-02-14,ODI # 3599,Dimuth Karunaratne,Left hand Bat,Opening Batter
23.0,47,32.0,3,0,71.87,4,1,2,v Afghanistan,Dunedin,2015-02-22,ODI # 3609,Dimuth Karunaratne,Left hand Bat,Opening Batter
77.0,-,88.0,7,0,87.50,2,1,1,v Scotland,Edinburgh,2019-05-21,ODI # 4142,Dimuth Karunaratne,Left hand Bat,Opening Batter
52.0,146,84.0,4,0,61.90,2,0,1,v New Zealand,Sophia Gardens,2019-06-01,ODI # 4145,Dimuth Karunaratne,Left hand Bat,Opening Batter
30.0,57,45.0,3,0,66.66,1,1,1,v Afghanistan,Sophia Gardens,2019-06-04,ODI # 4149,Dimuth Karunaratne,Left hand Bat,Opening Batter
97.0,132,108.0,9,0,89.81,1,1,2,v Australia,Kennington Oval,2019-06-15,ODI # 4159,Dimuth Karunaratne,Left hand Bat,Opening Batter
1.0,9,8.0,0,0,12.50,1,1,1,v England,Headingley,2019-06-21,ODI # 4168,Dimuth Karunaratne,Left hand Bat,Opening Batter
0.0,3,1.0,0,0,0.00,1,1,1,v South Africa,Riverside Ground,2019-06-28,ODI # 4176,Dimuth Karunaratne,Left hand Bat,Opening Batter
32.0,69,48.0,4,0,66.66,1,1,1,v West Indies,Riverside Ground,2019-07-01,ODI # 4180,Dimuth Karunaratne,Left hand Bat,Opening Batter
10.0,16,17.0,2,0,58.82,1,1,1,v India,Headingley,2019-07-06,ODI # 4187,Dimuth Karunaratne,Left hand Bat,Opening Batter
36.0,-,37.0,4,0,97.29,2,1,1,v Bangladesh,Colombo (RPS),2019-07-26,ODI # 4193,Dimuth Karunaratne,Left hand Bat,Opening Batter
15.0,-,29.0,1,0,51.72,2,1,2,v Bangladesh,Colombo (RPS),2019-07-28,ODI # 4194,Dimuth Karunaratne,Left hand Bat,Opening Batter
46.0,-,60.0,6,0,76.66,2,1,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Dimuth Karunaratne,Left hand Bat,Opening Batter
52.0,-,57.0,7,0,91.22,2,1,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Dimuth Karunaratne,Left hand Bat,Opening Batter
1.0,-,8.0,0,0,12.50,2,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Dimuth Karunaratne,Left hand Bat,Opening Batter
44.0,-,54.0,5,0,81.48,2,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Dimuth Karunaratne,Left hand Bat,Opening Batter
52.0,89,61.0,4,0,85.24,2,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Dimuth Karunaratne,Left hand Bat,Opening Batter
1.0,12,3.0,0,0,33.33,2,1,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Dimuth Karunaratne,Left hand Bat,Opening Batter
31.0,69,46.0,1,1,67.39,2,1,1,v West Indies,North Sound,2021-03-14,ODI # 4278,Dimuth Karunaratne,Left hand Bat,Opening Batter
4.0,13,6.0,1,0,66.66,2,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Dimuth Karunaratne,Left hand Bat,Opening Batter
52.0,99,62.0,7,0,83.87,2,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Dimuth Karunaratne,Left hand Bat,Opening Batter
56.0,66,45.0,7,0,124.44,2,0,2,v Afghanistan,Hambantota,2023-06-07,ODI # 4583,Dimuth Karunaratne,Left hand Bat,Opening Batter
52.0,-,54.0,7,0,96.29,2,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Dimuth Karunaratne,Left hand Bat,Opening Batter
61.0,58,51.0,8,0,119.60,2,0,2,v Oman,Bulawayo,2023-06-23,ODI # 4595,Dimuth Karunaratne,Left hand Bat,Opening Batter
103.0,172,103.0,8,0,100.00,2,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Dimuth Karunaratne,Left hand Bat,Opening Batter
7.0,19,9.0,1,0,77.77,2,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Dimuth Karunaratne,Left hand Bat,Opening Batter
33.0,87,51.0,2,0,64.70,2,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Dimuth Karunaratne,Left hand Bat,Opening Batter
30.0,88,56.0,2,0,53.57,2,1,2,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,Dimuth Karunaratne,Left hand Bat,Opening Batter
83.0,137,92.0,7,0,90.21,2,1,2,v West Indies,Harare,2023-07-07,ODI # 4618,Dimuth Karunaratne,Left hand Bat,Opening Batter
8.0,29,16.0,1,0,50.0,3,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Pathum Nissanka,Right hand Bat,Top order Batter
10.0,21,13.0,1,0,76.92,3,1,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Pathum Nissanka,Right hand Bat,Top order Batter
24.0,38,25.0,3,0,96.0,3,1,1,v West Indies,North Sound,2021-03-14,ODI # 4278,Pathum Nissanka,Right hand Bat,Top order Batter
8.0,13,13.0,1,0,61.53,3,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Pathum Nissanka,Right hand Bat,Top order Batter
20.0,60,36.0,2,0,55.55,3,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Pathum Nissanka,Right hand Bat,Top order Batter
0.0,5,4.0,0,0,0.0,3,1,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Pathum Nissanka,Right hand Bat,Top order Batter
5.0,20,19.0,0,0,26.31,1,1,1,v England,Riverside Ground,2021-06-29,ODI # 4296,Pathum Nissanka,Right hand Bat,Top order Batter
5.0,20,12.0,1,0,41.66,1,1,1,v England,Kennington Oval,2021-07-01,ODI # 4297,Pathum Nissanka,Right hand Bat,Top order Batter
6.0,24,17.0,1,0,35.29,3,1,1,v England,County Ground Bristol,2021-07-04,ODI # 4298,Pathum Nissanka,Right hand Bat,Top order Batter
75.0,105,71.0,10,0,105.63,1,1,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Pathum Nissanka,Right hand Bat,Top order Batter
16.0,27,24.0,3,0,66.66,1,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Pathum Nissanka,Right hand Bat,Top order Batter
55.0,90,66.0,6,0,83.33,1,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Pathum Nissanka,Right hand Bat,Top order Batter
56.0,100,68.0,6,1,82.35,2,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Pathum Nissanka,Right hand Bat,Top order Batter
14.0,24,17.0,3,0,82.35,2,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Pathum Nissanka,Right hand Bat,Top order Batter
137.0,203,147.0,11,2,93.19,2,1,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Pathum Nissanka,Right hand Bat,Top order Batter
13.0,42,25.0,2,0,52.0,2,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Pathum Nissanka,Right hand Bat,Top order Batter
2.0,10,4.0,0,0,50.0,2,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Pathum Nissanka,Right hand Bat,Top order Batter
85.0,135,83.0,10,0,102.4,1,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Pathum Nissanka,Right hand Bat,Top order Batter
3.0,15,8.0,0,0,37.5,1,0,2,v Afghanistan,Pallekele,2022-11-27,ODI # 4488,Pathum Nissanka,Right hand Bat,Top order Batter
35.0,77,55.0,3,0,63.63,1,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Pathum Nissanka,Right hand Bat,Top order Batter
72.0,125,80.0,11,0,90.0,1,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Pathum Nissanka,Right hand Bat,Top order Batter
9.0,15,10.0,2,0,90.0,1,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Pathum Nissanka,Right hand Bat,Top order Batter
57.0,109,64.0,8,1,89.06,1,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Pathum Nissanka,Right hand Bat,Top order Batter
38.0,101,59.0,5,0,64.4,1,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Pathum Nissanka,Right hand Bat,Top order Batter
43.0,73,56.0,6,0,76.78,1,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Pathum Nissanka,Right hand Bat,Top order Batter
51.0,44,34.0,8,2,150.0,1,1,2,v Afghanistan,Hambantota,2023-06-07,ODI # 4583,Pathum Nissanka,Right hand Bat,Top order Batter
57.0,-,76.0,5,0,75.0,1,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Pathum Nissanka,Right hand Bat,Top order Batter
37.0,58,39.0,5,0,94.87,1,0,2,v Oman,Bulawayo,2023-06-23,ODI # 4595,Pathum Nissanka,Right hand Bat,Top order Batter
20.0,42,26.0,4,0,76.92,1,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Pathum Nissanka,Right hand Bat,Top order Batter
75.0,121,85.0,10,0,88.23,1,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Pathum Nissanka,Right hand Bat,Top order Batter
0.0,1,1.0,0,0,0.0,1,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Pathum Nissanka,Right hand Bat,Top order Batter
101.0,135,102.0,14,0,99.01,1,0,2,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,Pathum Nissanka,Right hand Bat,Top order Batter
104.0,124,113.0,14,0,92.03,1,1,2,v West Indies,Harare,2023-07-07,ODI # 4618,Pathum Nissanka,Right hand Bat,Top order Batter
23.0,48,33.0,3,0,69.69,1,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Pathum Nissanka,Right hand Bat,Top order Batter
0.0,6,6.0,0,0,0.00,3,1,1,v England,Riverside Ground,2021-06-29,ODI # 4296,Charith Asalanka,Left hand Bat,Batting Allrounder
3.0,15,11.0,0,0,27.27,5,1,1,v England,Kennington Oval,2021-07-01,ODI # 4297,Charith Asalanka,Left hand Bat,Batting Allrounder
38.0,77,65.0,1,0,58.46,5,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Charith Asalanka,Left hand Bat,Batting Allrounder
65.0,102,68.0,6,0,95.58,5,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Charith Asalanka,Left hand Bat,Batting Allrounder
24.0,37,28.0,3,0,85.71,5,1,2,v India,Colombo (RPS),2021-07-23,ODI # 4312,Charith Asalanka,Left hand Bat,Batting Allrounder
72.0,93,62.0,6,1,116.12,5,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Charith Asalanka,Left hand Bat,Batting Allrounder
77.0,108,69.0,5,3,111.59,5,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Charith Asalanka,Left hand Bat,Batting Allrounder
47.0,114,71.0,2,0,66.19,5,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Charith Asalanka,Left hand Bat,Batting Allrounder
71.0,113,68.0,6,2,104.41,5,1,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Charith Asalanka,Left hand Bat,Batting Allrounder
23.0,30,21.0,2,1,109.52,5,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Charith Asalanka,Left hand Bat,Batting Allrounder
52.0,79,56.0,5,0,92.85,5,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Charith Asalanka,Left hand Bat,Batting Allrounder
37.0,64,42.0,4,0,88.09,5,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Charith Asalanka,Left hand Bat,Batting Allrounder
13.0,37,27.0,1,0,48.14,5,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Charith Asalanka,Left hand Bat,Batting Allrounder
13.0,26,12.0,0,1,108.33,5,0,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Charith Asalanka,Left hand Bat,Batting Allrounder
110.0,182,106.0,10,1,103.77,5,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Charith Asalanka,Left hand Bat,Batting Allrounder
14.0,30,27.0,1,0,51.85,5,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Charith Asalanka,Left hand Bat,Batting Allrounder
10.0,21,18.0,0,0,55.55,5,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Charith Asalanka,Left hand Bat,Batting Allrounder
83.0,137,72.0,5,4,115.27,5,0,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Charith Asalanka,Left hand Bat,Batting Allrounder
23.0,39,28.0,3,0,82.14,4,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Charith Asalanka,Left hand Bat,Batting Allrounder
15.0,27,21.0,1,0,71.42,5,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Charith Asalanka,Left hand Bat,Batting Allrounder
1.0,11,4.0,0,0,25.00,4,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Charith Asalanka,Left hand Bat,Batting Allrounder
9.0,10,12.0,2,0,75.00,5,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Charith Asalanka,Left hand Bat,Batting Allrounder
9.0,31,21.0,2,0,42.85,5,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Charith Asalanka,Left hand Bat,Batting Allrounder
91.0,156,95.0,12,0,95.78,5,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Charith Asalanka,Left hand Bat,Batting Allrounder
